authors,created,description,id,is_prerelease,last_updated,listed,summary,tags,total_downloads,verified,version
John Katsiotis,2011-11-21T09:37:06.747Z,BugSense is a tool that collects and analyzes crash reports from mobile apps. This is the plugin for WP7.,BugSense.WP7,False,2014-04-28T11:39:40.177-07:00,True,,,9995,False,0.9.8
Compiled Experience,2011-11-21T09:28:44.977Z,Opionated toolkit for building Windows Phone 7 apps,CompiledExperience.Build,False,1899-12-31T16:00:00-08:00,False,,"Windows,Phone,Caliburn,Micro,Reactive,Extensions,PostSharp,AOP",-1,False,0.1.0
Compiled Experience,2011-11-21T09:27:46.437Z,Opionated toolkit for building Windows Phone 7 apps,CompiledExperience.Phone.Toolkit,False,1899-12-31T16:00:00-08:00,False,,"Windows,Phone,Caliburn,Micro,Reactive,Extensions",-1,False,0.1.0
Compiled Experience,2011-11-21T09:28:12.66Z,Opionated toolkit for building Windows Phone 7 apps,CompiledExperience.Phone.Toolkit.Rest,False,1899-12-31T16:00:00-08:00,False,,"Windows,Phone,Caliburn,Micro,Reactive,Extensions,REST,Hammock",-1,False,0.1.0
AndWeAccelerate,2011-11-21T09:30:11.68Z,XMPP library that supports X-FACEBOOK-PLATFORM SASL mechanism,Facebook-Chat,False,2012-12-04T12:09:39.217-08:00,True,,"Facebook,Chat,XMPP,jabber",3658,False,1.0.0
Harry McIntyre,2011-11-21T11:08:58.127Z,Fluent builder for writing convention based forms,FormFactory,False,2018-03-12T09:51:06.5+00:00,True,,,91506,False,1.0.4342.20067
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:03:35.707Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:06:54.503Z,The Autofac Container for the nservicebus,NServiceBus.Autofac-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:07:29.707Z,The Azure for the NServicebus,NServiceBus.Azure-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:06:58.95Z,The CastleWindsor Container for the nservicebus,NServiceBus.CastleWindsor-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:06:06.833Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:06:41.207Z,"The WebServices Integration for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Integration.WebServices-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:07:24.887Z,The NHibernate for the NServicebus,NServiceBus.NHibernate-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:07:13.833Z,The Ninject Container for the nservicebus,NServiceBus.Ninject-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:07:19.59Z,The Spring Container for the nservicebus,NServiceBus.Spring-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:07:03.33Z,The StructureMap Container for the nservicebus,NServiceBus.StructureMap-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:06:29.757Z,"The testing for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Testing-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-21T09:07:07.737Z,The Unity Container for the nservicebus,NServiceBus.Unity-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1765
v-sravg,2011-11-21T11:12:27.457Z,My package description.,Packagewithsource,False,2011-11-30T05:41:19.52-08:00,True,,,1049,False,2.0.0
Pedro Lamas,2011-11-21T14:40:12.99Z,Cimbalino Windows Phone Toolkit is a set of useful and powerful items that will help you build your Silverlight applications for Windows Phone,Cimbalino.Phone.Toolkit,False,2014-04-10T11:45:40.66-07:00,True,,"Cimbalino,Windows,Phone,Toolkit,PedroLamas,WP7,MVVM,WPDev,WP7Dev,Silverlight",22982,True,1.0.0
Pedro Lamas,2011-11-21T14:40:22.267Z,Cimbalino Windows Phone Toolkit is a set of useful and powerful items that will help you build your Silverlight applications for Windows Phone,Cimbalino.Phone.Toolkit.Camera,False,2014-04-10T11:46:16.617-07:00,True,,"Cimbalino,Windows,Phone,Toolkit,PedroLamas,WP7,MVVM,WPDev,WP7Dev,Silverlight,Camera",8052,True,1.0.0
Pedro Lamas,2011-11-21T14:40:26.843Z,Cimbalino Windows Phone Toolkit is a set of useful and powerful items that will help you build your Silverlight applications for Windows Phone,Cimbalino.Phone.Toolkit.PhoneDialer,False,2014-04-10T11:47:48.717-07:00,True,,"Cimbalino,Windows,Phone,Toolkit,PedroLamas,WP7,MVVM,WPDev,WP7Dev,Silverlight,Dialer",7613,True,1.0.0
Harry McIntyre,2011-11-21T11:13:21.227Z,Fluent builder for writing convention based forms,FormFactory,False,2018-03-12T09:51:06.5+00:00,True,,,91506,False,1.0.4342.20206
Harry McIntyre,2011-11-21T11:31:50.997Z,Fluent builder for writing convention based forms,FormFactory,False,2018-03-12T09:51:06.5+00:00,True,,,91506,False,1.0.4342.20752
Harry McIntyre,2011-11-21T11:38:07.383Z,Fluent builder for writing convention based forms,FormFactory,False,2018-03-12T09:51:06.5+00:00,True,,,91506,False,1.0.4342.20950
JetBrains,2011-11-21T12:07:44.813Z,Standard JetBrains ReSharper code annotation attributes implementation,JetBrains.Annotations,False,2017-10-24T16:50:15.64+00:00,True,,,2373126,True,6.1.0
Duncan Smart,2011-11-21T11:34:08.66Z,HTTP handlers that transform *.less and *.coffee files into CSS and JavaScript resepectively on the fly.,LessCoffee,False,2014-02-05T04:31:55.457-08:00,True,,"less,css,javascript,coffeescript",15025,False,1.0.3
Magelia,2011-11-21T13:39:15.817Z,Description,Magelia.Webstore.Client,False,2016-06-20T03:34:23.36-07:00,True,,"Magelia,e-commerce",9468,False,0.3.0
neuecc,2011-11-21T13:02:10.497Z,"ReactiveProperty is MVVM and Asynchronous Extensions for Reactive Extensions. Target is .NET 4.0 Client Profile, Silverlight 4, Silverlight 5, Windows Phone 7.1(with Rx-Main).",ReactiveProperty-Experimental,False,2011-11-24T08:07:27.277-08:00,True,,"rx,mvvm,async",2698,False,0.3.1
neuecc,2011-11-21T13:02:15.447Z,ReactiveProperty is MVVM and Asynchronous Extensions for Reactive Extensions. Target is Windows Phone 7.1(Microsoft.Phone.Reactive).,ReactiveProperty-WP7,False,2011-11-24T08:07:31.583-08:00,True,,"rx,mvvm,async",2904,False,0.3.1
neuecc,2011-11-21T13:02:02.3Z,"ReactiveProperty is MVVM and Asynchronous Extensions for Reactive Extensions. Target is .NET 4.0 Client Profile, Silverlight 4, Silverlight 5, Windows Phone 7.1(with Rx-Main).",ReactiveProperty,False,2018-03-17T04:45:03.51+00:00,True,,"rx,mvvm,async",79423,False,0.3.1
Mark Rendle,2011-11-21T12:01:40.953Z,ADO Adapter for the Simple.Data data access library.,Simple.Data.Ado,False,2014-11-01T14:44:34.48-07:00,True,,"sqlserver,database,data,ado,.net40",234211,False,0.10.1.1
Mark Rendle,2011-11-21T12:01:23.737Z,"A Simple, Dynamic data access library.",Simple.Data.Core,False,2014-11-01T14:44:06.307-07:00,True,,"sql,database,data,ado,.net40",250495,False,0.10.1.1
Mark Rendle,2011-11-21T12:01:55.483Z,XML-based Mocking adapter for the Simple.Data data access library.,Simple.Data.Mocking,False,2012-11-29T15:55:35.243-08:00,True,,"database,data,.net40",32020,False,0.10.1.1
Mark Rendle,2011-11-21T12:02:04.377Z,SQL Server Compact 4.0 ADO provider for the Simple.Data data access library.,Simple.Data.SqlCompact40,False,2012-11-29T15:55:39.307-08:00,True,,"sqlserver,compact,sqlce,database,data,ado,.net40",36021,False,0.10.1.1
Mark Rendle,2011-11-21T12:02:13.913Z,SQL Server ADO provider for the Simple.Data data access library.,Simple.Data.SqlServer,False,2014-11-01T14:45:01.297-07:00,True,,"sqlserver,database,data,ado,.net40",195037,False,0.10.1.1
NHS Evidence,2011-11-21T13:37:21.907Z,Restful conventions for ASP .NET MVC,Snooze,False,2013-09-09T07:53:45.557-07:00,True,,"MVC,REST,ASP,.NET",47529,False,1.0.28
iulian.margarintescu,2011-11-21T12:49:03.493Z,"Utility for filling objects with data.

Supports: Primitive Types, Arrays, IEnumerable<>, IList<>, ICollection<>, ISet<>, IDictionary<>, List<>, HashedSet<>, Dictionary<> and hopefully most of user custom classes",TestDataGenerator,False,2014-12-17T09:08:51.51-08:00,True,,"test,data,fill,object,generator",4100,False,0.0.5
iulian.margarintescu,2011-11-21T14:57:38.197Z,"Utility for filling objects with data.

Supports: Primitive Types, Arrays, IEnumerable<>, IList<>, ICollection<>, ISet<>, IDictionary<>, List<>, HashedSet<>, Dictionary<> and hopefully most of user custom classes",TestDataGenerator,False,2014-12-17T09:08:51.51-08:00,True,,"test,data,fill,object,generator",4100,False,0.0.6
Christian Hollerup Mikkelsen,2011-11-21T17:25:57.297Z,Powershell and MSBuild tasks for standard devops tasks in C#. The tasks are simplified versions of Powershell and MSBuild script for ease use and understanding for newcommers to Powershell and MSBuild. Includes build and deploy examples.,DotNet.DevOps.Tasks,False,2012-02-06T14:53:06.537-08:00,True,,"DotNet,Powershell,MSBuild,C#,DevOps",1818,False,1.0.0.36
objo,2011-11-21T17:44:10.783Z,"Helix 3D Toolkit is a collection of custom controls and helper classes for WPF 3D. The toolkit contains controls that makes it easy to control the camera, import models (3ds,lwo,obj) and export models from WPF.",HelixToolkit,False,1900-01-01T00:00:00+00:00,False,,"wpf,wpf3d,3d",139171,False,2011.11.2.2509
Paul Yoder,2011-11-21T15:58:50.223Z,Easily retrieve data from spreadsheets and csv files by using LINQ,LinqToExcel,False,2017-02-19T18:06:08+00:00,True,,"Linq,Excel,spreadsheet,csv",303777,False,1.5.5
Microsoft,2011-11-21T19:20:51.497Z,"Provides useful extension methods, alternate Task based API and activities.",Microsoft.Activities,False,1899-12-31T16:00:00-08:00,False,Windows Workflow Foundation extensions and activities,"WF,WF4,Workflow",-1,False,1.8.9.17
Microsoft,2011-11-21T19:30:21.34Z,"Provides unit testing helpers, in memory persistence, mocking support and more",Microsoft.Activities.UnitTesting,False,2012-06-28T15:15:14.14-07:00,True,Unit Testing framework for Windows Workflow Foundation,,80412,False,1.8.9.17
objo,2011-11-21T16:40:03.077Z,"OxyPlot is a .NET plotting library with focus on simplicity and performance. The library contains custom controls for WPF, Silverlight and Windows Forms and includes exporters for SVG, PDF, XPS and PNG.",OxyPlot.Silverlight,False,1899-12-31T16:00:00-08:00,False,,"silverlight,plotting,plot,charting,chart",129711,False,2011.11.2.2506
objo,2011-11-21T16:40:14.447Z,"OxyPlot is a .NET plotting library with focus on simplicity and performance. The library contains custom controls for WPF, Silverlight and Windows Forms and includes exporters for SVG, PDF, XPS and PNG.",OxyPlot.Wpf,False,1900-01-01T00:00:00+00:00,False,,"wpf,plotting,plot,charting,chart",290359,False,2011.11.2.2506
objo,2011-11-21T14:59:05.907Z,"Library of property/reflection based custom controls for WPF. The controls includes a PropertyGrid, DataGrid, ColorPicker and many other reusable controls.",PropertyTools.Wpf,False,1900-01-01T00:00:00+00:00,False,,"wpf,controls,propertygrid,propertyeditor,datagrid",78185,False,2011.11.2.2493
NHS Evidence,2011-11-21T16:24:07.403Z,Restful conventions for ASP .NET MVC,Snooze,False,2013-09-09T07:53:45.557-07:00,True,,"MVC,REST,ASPNET",47529,False,1.0.29
NHS Evidence,2011-11-21T17:15:23.647Z,Testing support for Snooze,Snooze.Testing,False,2013-07-18T06:34:53.97-07:00,True,,"MVC,ASPNET,REST,TESTING",36820,False,1.0.23
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:08:48.703Z,TEAM extensions to the .NET Framework,TEAM.Commons,False,2017-07-17T03:31:22.363-07:00,True,,,33416,False,0.1111.2101
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:30:55.793Z,TEAM extensions to the .NET Framework,TEAM.Commons,False,2017-07-17T03:31:22.363-07:00,True,,,33416,False,0.1111.2102
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:09:08.757Z,TEAM extensions to the .NET Framework to DDD develpoment (the generic repository anti-pattern),TEAM.Commons.DDD,False,1899-12-31T16:00:00-08:00,False,,,8844,False,0.1111.2101
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:31:15.627Z,TEAM extensions to the .NET Framework to DDD develpoment (the generic repository anti-pattern),TEAM.Commons.DDD,False,1899-12-31T16:00:00-08:00,False,,,8844,False,0.1111.2102
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:09:22.867Z,TEAM's inter-process communication tools.,TEAM.Commons.Messaging,False,2016-05-06T02:49:34.74-07:00,True,,,13415,False,0.1111.2101
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:31:36.047Z,TEAM's inter-process communication tools.,TEAM.Commons.Messaging,False,2016-05-06T02:49:34.74-07:00,True,,,13415,False,0.1111.2102
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:09:38.027Z,TEAM's Producer->Consumers implementation and other multi-threading tools.,TEAM.Commons.Threading,False,2011-11-21T07:31:50.22-08:00,True,,,3289,False,0.1111.2101
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:31:48.953Z,TEAM's Producer->Consumers implementation and other multi-threading tools.,TEAM.Commons.Threading,False,2011-11-21T07:31:50.22-08:00,True,,,3289,False,0.1111.2102
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:09:46.607Z,"TEAM's extensions to MVC and WebForms, including Single Action Controller.",TEAM.Commons.Web,False,2016-05-06T02:49:41.147-07:00,True,,,13506,False,0.1111.2101
TEAM - http://rodolfograve.blogspot.com/team.commons - http://www.romialyo.com,2011-11-21T15:32:05.133Z,"TEAM's extensions to MVC and WebForms, including Single Action Controller.",TEAM.Commons.Web,False,2016-05-06T02:49:41.147-07:00,True,,,13506,False,0.1111.2102
Jeppe Vammen Kristensen,2011-11-21T23:26:12.467Z,A poc for creating Views and ViewsModel for caliburn using T4Scaffolding,Caliburn.Micro.Scaffolding,False,2011-11-22T13:34:16.95-08:00,True,A poc for creating Views and ViewsModel for caliburn using T4Scaffolding,,1813,False,0.1.2
Jeppe Vammen Kristensen,2011-11-21T22:57:57.907Z,A poc for creating Views and ViewsModel for caliburn using T4Scaffolding,Caliburn.ScaffoldingPoc,False,2011-12-05T19:58:21.203-08:00,True,A poc for creating Views and ViewsModel for caliburn using T4Scaffolding,,1281,False,0.1.0
"Simon Green,Jonathan Oliver",2011-11-22T03:32:58.773Z,"The purpose of the EventStore is to represent a series of events as a stream. Furthermore, it provides hooks whereby any events committed to the stream can be dispatched to interested parties.",EventStore,False,1899-12-31T16:00:00-08:00,False,The EventStore is a persistence library used to abstract different storage implementations when using event sourcing as storage mechanism. The primary use is most often associated with CQRS.,"events,event,sourcing,cqrs,storage,persistence,database",-1,False,3.0.11326.44
Jonathan Oliver,2011-11-22T03:33:01.997Z,Additional logging provider for EventStore using Log4Net.,EventStore.Logging.Log4Net,False,1899-12-31T16:00:00-08:00,False,Log4Net logging provider for EventStore.,"events,event,sourcing,cqrs,storage,persistence,database,logging,log4net",-1,False,3.0.11326.44
Jonathan Oliver,2011-11-22T03:33:04Z,Additional logging provider for EventStore using NLog.,EventStore.Logging.NLog,False,1899-12-31T16:00:00-08:00,False,NLog logging provider for EventStore.,"events,event,sourcing,cqrs,storage,persistence,database,logging,nlog",-1,False,3.0.11326.44
"Simon Green,Jonathan Oliver",2011-11-22T03:33:05.977Z,Additional persistence provider for EventStore using MongoDB.,EventStore.Persistence.MongoPersistence,False,1899-12-31T16:00:00-08:00,False,MongoDB persistence provider for EventStore.,"events,event,sourcing,cqrs,storage,persistence,database,mongodb",-1,False,3.0.11326.44
"Simon Green,Jonathan Oliver",2011-11-22T03:33:49.247Z,Additional persistence provider for EventStore using RavenDB.,EventStore.Persistence.RavenPersistence,False,1899-12-31T16:00:00-08:00,False,MongoDB persistence provider for EventStore.,"events,event,sourcing,cqrs,storage,persistence,database,ravendb",-1,False,3.0.11326.44
"Simon Green,Jonathan Oliver",2011-11-22T03:33:15.243Z,Additional serialization provider for EventStore based on the Newtonsoft JSON.NET library.,EventStore.Serialization.Json,False,1899-12-31T16:00:00-08:00,False,Newtonsoft JSON.NET Serializer for EventStore.,"events,event,sourcing,cqrs,storage,persistence,database,newtonsoft,json,serialization",-1,False,3.0.11326.44
"Simon Green,Jonathan Oliver",2011-11-22T03:33:19.37Z,Additional serialization provider for EventStore based on ServiceStack JSON library.,EventStore.Serialization.ServiceStack,False,1899-12-31T16:00:00-08:00,False,ServiceStack JSON Serializer for EventStore.,"events,event,sourcing,cqrs,storage,persistence,database,servicestack,json,serialization",-1,False,3.0.11326.44
Patrick Gidich,2011-11-22T07:16:32.063Z,Get started with Facebook Development quickly with FaceSharp!,FaceSharp,False,2012-05-18T11:23:23.093-07:00,True,"Join the .NET Movement in Facebook Apps
- Liberal MIT Licensing. Fully customize your code.",Facebook,9129,False,3.0.2
Marcos Meli,2011-11-21T20:50:06.433Z,A simple to use file library for .NET that supports automatic formated file read/write operations.,FileHelpers-Stable,False,2015-08-12T14:51:23.803-07:00,True,,"Flat,File",148331,False,2.9.9
kibiluzbad,2011-11-21T22:20:58.71Z,ASP NET MVC 3 paginator,Ifa,False,2012-08-17T12:51:00.847-07:00,True,,"paging,Paginator,Paginate,pager,ASPNET,MVC3,Pagination,MvcPager",4152,False,1.0.0.2
Lee Dumond,2011-11-21T20:02:28.627Z,"IndexTank is a free, cloud-based, real-time indexing SaaS (software as a service) that lets you quickly and easily add custom, full-featured search functionality to any web site or application.

IndexTankDotNet provides convenient programmatic access to the entire IndexTank API from any .NET application.",IndexTankDotNet,False,2012-04-02T20:35:42.847-07:00,True,"IndexTankDotNet lets you quickly and easily add custom, full-featured search functionality to any .NET web site or application.","search,engine,web,text,fulltext,document,SaaS,cloud,geolocation",5328,False,1.0.0
Roman Kuzmin,2011-11-21T19:32:23.64Z,"Invoke-Build.ps1 (engine) and Invoke-Builds.ps1 (parallel engine) are build and
test automation tools implemented as PowerShell scripts. They invoke tasks from
scripts written in PowerShell with domain-specific language. Build flow and
concepts are similar to MSBuild. Scripts are similar to psake but look more
like usual due to standard script parameters and script scope variables.",Invoke-Build,False,2018-04-11T18:20:54.31+00:00,True,"Invoke-Build.ps1 (engine) and Invoke-Builds.ps1 (parallel engine) are build and
test automation tools implemented as PowerShell scripts. They invoke tasks from
scripts written in PowerShell with domain-specific language. Build flow and
concepts are similar to MSBuild. Scripts are similar to psake but look more
like usual due to standard script parameters and script scope variables.","powershell,build,automation,testing",71160,False,1.2.1
Karl Seguin,2011-11-22T07:15:00.767Z,csharp library for mogade.com,mogade-csharp,False,2012-01-14T20:42:14.107-08:00,True,,"mogade,game,library,leaderboard,achievments",4344,False,0.6.0
Karl Seguin,2011-11-22T07:16:41.483Z,Windows Phone Platform Driver for Mogade,mogade-windowsphone,False,2012-01-14T20:45:03.493-08:00,True,,"mogade,game,library,leaderboard,achievments,wp7,windowsphone,phone",4223,False,0.6.0
