authors,created,description,id,is_prerelease,last_updated,listed,summary,tags,total_downloads,verified,version
Alan Dean,2012-01-01T14:38:56.42Z,Provides durable file-based transaction scope enlistment for use in conjunction with Cavity Commands.,Cavity.Transactions.Commands,False,2014-11-25T04:36:40.11-08:00,True,,,5993,False,1.1.0.770
Sly Gryphon,2012-01-03T05:25:16.757Z,"Essential.Diagnostics contains additional trace listeners, filters and utility classes for the .NET Framework System.Diagnostics trace logging. Included are colored console (that allows custom formats), SQL database (including a tool to create tables), rolling file (with custom formats), rolling XML and in-memory trace listeners, simple property and expression filters, activity and logical operation scopes, and configuration file monitoring. The library also includes Diagnostics.Abstractions interfaces and classes for better support of dependency injection frameworks. See the project site on CodePlex for examples and documentation.",Essential.Diagnostics,False,2017-02-05T21:24:39.69-08:00,True,"Additional trace listeners, filters and utility classes for System.Diagnostics logging including colored console, formatted rolling file and database listeners.","Logging,Tracing,Diagnostics,Log,Trace,TraceListener",93129,False,1.1.20103
"Steven Sanderson,Stuart Leitch",2011-12-31T21:12:01.173Z,"Deleporter is a lightweight .NET library that teleports arbitrary delegates into an ASP.NET application in some other process (e.g., hosted in IIS) and runs them there.  One use case is stubbing out dependencies when running automated browser tests.",Deleporter.Client.SelfHosting,False,1899-12-31T16:00:00-08:00,False,,"Mocking,Cross_Process",-1,False,0.1.0.23411
Ninject Project Contributors,2011-12-30T17:56:41.26Z,"Stop writing monolithic applications that make you feel like you have to move mountains to make the simplest of changes. Ninject helps you use the technique of dependency injection to break your applications into loosely-coupled, highly-cohesive components, and then glue them back together in a flexible manner.",Ninject,True,2016-08-14T15:07:34.43+00:00,True,IoC container for .NET,"Ninject,ioc,di",6183344,False,3.0.0-rc2
"Daniel Cazzulino,kzu,Clarius",2012-01-02T20:04:37.287Z,"Implements an event store using Entity Framework, with event payloads persisted using the configured serializer.",netfx-Patterns.EventSourcing.EF,False,2012-01-22T22:51:47.79-08:00,True,,"netfx,patterns,eventsourcing,entityframework,ef",4350,False,1.0.0.4
Alan Dean,2012-01-01T14:37:43.843Z,Provides an Autofac XML configuration of the common service locator for console applications.,Cavity.ServiceLocation.Autofac.Console,False,2014-11-24T19:10:16.477-08:00,True,,IoC,4325,False,1.1.0.770
James Craig,2011-12-30T19:48:01.327Z,"Craig's Utility Library is one of the largest collections of utility classes and extension methods for .Net. It includes code to help with tasks including encryption, compression, serialization, file management, email, image manipulation, Active Directory, Exchange, SQL, various file formats (CSV, iCal, etc.), Cisco phone apps, WMI queries, randomization, math related classes, various data types, OAuth, OpenID, REST, reflection, code gen, various web services (Twitter, Hulu, Netflix, etc.), events, speech synthesis, speech recognition, code profiling, etc. Note that this is the package that will be updated going forward.",CraigsUtilityLibrary-IO,False,2016-08-22T09:47:01.29-07:00,True,,"utility,utilities",122793,False,3.0.3
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-02T23:51:41.663Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1917
"Matthew Abbott,Ben Dornis",2012-01-03T08:12:01.797Z,A templating engine built upon Microsoft's Razor parsing technology. RazorEngine allows you to use Razor syntax to build robust templates.,RazorEngine,False,2017-09-02T09:17:55.973+00:00,True,,"razor,razorengine,templating",3319133,False,3.0.7
"Daniel Cazzulino,kzu,Clarius",2012-01-02T20:04:40.597Z,xUnit tests for netfx-Patterns.EventSourcing.EF,netfx-Patterns.EventSourcing.EF.Tests.xUnit,False,2012-01-22T22:51:51.22-08:00,True,,"netfx,patterns,eventsourcing,entityframework,ef",3305,False,1.0.0.4
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-04T07:31:34.623Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host32-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1922
Alan Dean,2012-01-01T14:38:04.81Z,Provides a Castle Windsor XML configuration of the common service locator for console applications.,Cavity.ServiceLocation.CastleWindsor.Console,False,2014-11-24T19:11:44.197-08:00,True,,IoC,4265,False,1.1.0.770
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-04T07:31:52.45Z,The tools to configure the nservicebus,NServiceBus.Tools-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1922
Chris Hogan,2012-01-03T20:03:58.893Z,Cassette integration into the Nancy web framework,Cassette.Nancy,False,2014-07-31T08:05:44.65-07:00,True,,"Cassette,Nancy",8469,False,1.0.0
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-03T16:51:51.94Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1919
Demis Bellot,2011-12-31T07:59:04.157Z,"Light, simple and fast convention-based code-first POCO ORM. Support for Creating and Dropping Table Schemas from POCOs, Complex Property types transparently stored in schemaless text blobs.",ServiceStack.OrmLite.Sqlite64,False,2015-07-07T07:21:42.093-07:00,True,,"Sqlite,64bit,OrmLite,POCO,Code-First,Orm,Schema-less,Blobs",48874,False,3.1.7
Amir Rajan,2011-12-30T20:54:27.903Z,Library that allows you to fluently call restful services from Silverlight 4.0.,restful-sl,False,2012-06-08T08:25:05.747-07:00,True,,"rest,silverlight",4507,False,1.2.7
James Craig,2011-12-30T19:47:12.947Z,"Craig's Utility Library is one of the largest collections of utility classes and extension methods for .Net. It includes code to help with tasks including encryption, compression, serialization, file management, email, image manipulation, Active Directory, Exchange, SQL, various file formats (CSV, iCal, etc.), Cisco phone apps, WMI queries, randomization, math related classes, various data types, OAuth, OpenID, REST, reflection, code gen, various web services (Twitter, Hulu, Netflix, etc.), events, speech synthesis, speech recognition, code profiling, etc. Note that this is the package that will be updated going forward.",CraigsUtilityLibrary-DataTypes,False,2016-08-22T09:46:38.19-07:00,True,,"utility,utilities",163593,False,3.0.3
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-03T12:26:56.837Z,The NHibernate for the NServicebus,NServiceBus.NHibernate-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1918
Matt Wrock,2011-12-31T00:49:02.453Z,"RequestReduce allows any IIS based website to automaticaly sprite background images into a single optimized PNG as well as combine and minify CSS and Javascript with absolutely no coding beyond a few config tweaks. RequestReduce excercises common best practices when serving its javascript, css and sprited images ensuring that the appropriate caching headers are sent to the browser so that browsers will not need to pull down a new http response until absolutely necessary. Chances are you will see an immediate rise in your yslow and google page speed tests.",RequestReduce,False,2012-07-30T07:02:27.333-07:00,True,RequestReduce is a .Net Library and HttpModule providing automatic CSS background image optimization and spriting as well as CSS and Javascript merging and minification.,"CSS,Minification,Sprites,Website,Performance,Optimization,Compression,Minify,Javascript,YSLOW,AjaxMin,ASP.NET,Speed,Combine",42602,False,1.6.54
Julian Lettner,2011-12-31T14:45:31.967Z,A few random utilities.,YlnLib,False,2012-01-04T08:27:01.613-08:00,True,Swiss Army Knife API,"utility,common",1301,False,0.1.0
Demis Bellot,2011-12-31T07:57:15.657Z,".NET's fastest JSON, JSV and CSV Text Serializers (3x faster than JSON.NET). Fast, Light, Resilient.",ServiceStack.Text,False,2018-01-02T14:56:34.7+00:00,True,".NET's fastest JSON, JSV and CSV Text Serializers (3x faster than JSON.NET)","JSON,Text,Serializer,CSV,JSV,Dump,PrettyPrint,Fast",3722135,False,3.1.7
"Daniel Cazzulino,kzu,Clarius",2012-01-03T15:22:42.16Z,"Implements an event store using Entity Framework, with event payloads persisted using the configured serializer.",netfx-Patterns.EventSourcing.EF,False,2012-01-22T22:51:47.79-08:00,True,,"netfx,patterns,eventsourcing,entityframework,ef",4350,False,1.0.0.6
"Johnny Halife,Juan Pablo Garcia,Mauro Krikorian,Mariano Converti,Damian Martinez,Nico Bello,and Ezequiel Morito",2012-01-03T21:00:20.137Z,"Authenticates service requests using Windows Identity Foundation and
      SimpleWebToken (wif.swf). Due to WebApi requirement for ASP.NET it also 
      suppresses Forms Redirect by leveraging aspnet.suppressformsredirect Package.",WebApi.OAuth,False,1899-12-31T16:00:00-08:00,False,,"swt,wif,oauth,wrap,acs,azure,webapi",5035,False,0.0.2
"CityIndex Ltd,Andrei Faber",2012-01-03T10:26:32.943Z,.NET client library for the AppMetrics application runtime intelligence system,AppMetrics.Client,False,2013-10-31T21:39:49.57-07:00,True,,,99159,False,1.0.0
"Daniel Cazzulino,kzu,Clarius",2011-12-31T08:05:37.927Z,xUnit tests for netfx-System.Reactive.EventStream.Implementation,netfx-System.Reactive.EventStream.Implementation.Tests.xUnit,False,2012-05-22T19:49:10.923-07:00,True,,"netfx,reactive,rx,event",3765,False,1.0.0.5
Daniel Wertheim,2012-01-03T21:03:26.15Z,"SisoDb is a schemaless document-oriented provider over SQL-Server. This package is for SQL-Server 2008. It lets you persist object graphs without specifying any mappings or extending any base classes interfaces etc. It lets you perform queries against SQL-server, using lambda expressions. It syncs schemachanges on the fly and can assist you to handle more complex model updates.",SisoDb.Sql2008,False,2013-03-12T20:04:59.53+00:00,True,SisoDb is a document-oriented provider over SQL-Server.,"sisodb,document-database,json,sql,sql-server,sql2008,mssql2008,nosql",18366,False,8.1.0
Ninject Project Contributors,2011-12-30T18:06:03.52Z,Message broker extension for Ninject using weak events,Ninject.Extensions.WeakEventMessageBroker,True,2014-03-21T16:37:47.917+00:00,True,,"Ninject,ioc,di,messagebroker",5462,False,3.0.0-rc2
Vitali Shcharbin,2012-01-01T12:53:07.123Z,JavaScript publish/subscribe implementation,JsPubSub,False,2012-01-01T04:53:07.123-08:00,True,Provides,"javascript,publish,subscribe",3813,False,1.0.0
Alan Dean,2012-01-01T14:38:50.887Z,Provides a standard test suite to verify the behaviour of Cavity Repository implementations.,Cavity.Testing.Repository,False,2014-11-25T04:36:06.913-08:00,True,,"Data,Testing",5694,False,1.1.0.770
Microsoft DPE,2012-01-03T21:00:18.167Z,"ASP.NET Providers (Membership, Roles, Profile and Session State Store) for Windows Azure Tables.",Storage.Providers,False,1899-12-31T16:00:00-08:00,False,,"WindowsAzure,HelpersTools,DPE",-1,False,1.0.2
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-03T16:52:34.853Z,The CastleWindsor Container for the nservicebus,NServiceBus.CastleWindsor-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1919
HTTP Abstractions Working Group,2012-01-01T06:33:18.06Z,"Gate is a utility library for locating, manufacturing, and hosting OWIN applications.",Gate.Owin,False,1899-12-31T16:00:00-08:00,False,,,-1,False,0.2.0
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-03T12:25:47.13Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1918
Chris Hogan,2012-01-03T13:35:51.527Z,General base interfaces and classes for logging,Utility.Logging,False,1899-12-31T16:00:00-08:00,False,,"utility,logging",28473,False,1.3.3.1
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-03T12:26:27.693Z,The Autofac Container for the nservicebus,NServiceBus.Autofac-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1918
Rick Schott,2012-01-01T04:40:34.707Z,.NET library and jQuery plugin for rendering ASP.NET UserControls via WCF web services.,ucajax,False,2012-01-09T20:52:45.053-08:00,True,,"ajax,asp.net",4851,False,1.0.6
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-12-31T11:31:18.863Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1911
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-02T23:52:47.037Z,The Azure for the NServicebus,NServiceBus.Azure-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1917
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-03T12:26:07.027Z,"The testing for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Testing-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1918
Antoine Aubry,2012-01-02T11:28:23.06Z,A .NET library for YAML. yamldotnet provides low level parsing and emitting of YAML as well as a high level object model similar to XmlDocument.,YamlDotNet.Converters,False,1899-12-31T16:00:00-08:00,False,"This package contains the converters to other formats, such as XML.","yaml,conversion,xml,development,library",-1,False,1.1.10
"Digital Idea Solutions,Inc",2012-01-03T14:10:32.713Z,A combination of controls and helper classes used to make Windows Phone apps more effective,DisWpToolkit,False,2012-01-10T14:01:18.007-08:00,True,,"windows-phone,silverlight",2174,False,1.1.0
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-04T07:31:21.857Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1922
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-02T21:10:00.56Z,The Ninject Container for the nservicebus,NServiceBus.Ninject-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1915
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-12-31T11:31:44.943Z,"The testing for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Testing-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1911
"Daniel Cazzulino,kzu,Clarius",2011-12-30T18:37:36.237Z,Provides the core APIs to implement the event sourcing pattern and an application event bus.,netfx-Patterns.EventSourcing,False,2012-01-22T21:49:44.26-08:00,True,,"netfx,event,sourcing,ddd,patterns",4033,False,1.0.0.7
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-01T15:05:39.9Z,The Ninject Container for the nservicebus,NServiceBus.Ninject-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1913
James Craig,2011-12-30T19:47:08.777Z,"Craig's Utility Library is one of the largest collections of utility classes and extension methods for .Net. It includes code to help with tasks including encryption, compression, serialization, file management, email, image manipulation, Active Directory, Exchange, SQL, various file formats (CSV, iCal, etc.), Cisco phone apps, WMI queries, randomization, math related classes, various data types, OAuth, OpenID, REST, reflection, code gen, various web services (Twitter, Hulu, Netflix, etc.), events, speech synthesis, speech recognition, code profiling, etc. Note that this is the package that will be updated going forward.",CraigsUtilityLibrary-DataMapper,False,2015-07-17T18:51:41.993-07:00,True,,"utility,utilities",28999,False,3.0.3
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-04T07:32:07.407Z,The CastleWindsor Container for the nservicebus,NServiceBus.CastleWindsor-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1922
Matt Duffield,2012-01-02T22:44:00.243Z,A simple domain driven data access library.  Sample template and class provided.,Gofer.Sample,False,2012-01-04T18:18:23.93-08:00,True,,"Gofer,ORM,WCF,DDD,Data-Access",7246,False,0.1.17
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-12-31T20:24:54.987Z,"The WebServices Integration for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Integration.WebServices-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1912
Alan Dean,2012-01-01T14:36:59.377Z,"A trace listener for log4net, allowing provider-agnostic tracing in web applications.",Cavity.Diagnostics.Log4Net.Web,False,2013-11-27T00:14:09.863-08:00,True,,Diagnostics,5198,False,1.1.0.770
Microsoft DPE,2012-01-03T21:00:27.903Z,This package contains a class library with a Table Context to access the Push Notification Registration Cloud Service's SQL Server tables where the registered enpoints are stored.,WindowsAzure.Notifications.Client.Sql,False,1899-12-31T16:00:00-08:00,False,,"PushNotification,WindowsAzure,DPE",-1,False,1.0.0
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-02T23:51:48.227Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host32-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1917
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-01T15:05:25.76Z,The CastleWindsor Container for the nservicebus,NServiceBus.CastleWindsor-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1913
Ben Clark-Robinson,2012-01-04T06:00:29.04Z,Trace Profiler for .net,MZTraceProfiler,False,2012-01-04T00:44:19.217-08:00,True,,"Trace,Profiler,Profile,c#,.net",1661,False,0.0.1
Simon Cropp,2012-01-01T06:10:06.827Z,Uses IL weaving to inject INotifyPropertyChanged code into properties.,NotifyPropertyWeaver,False,1899-12-31T16:00:00-08:00,False,,"WPF,Silverlight,MVVM,WP7,WindowsPhone,INotifyPropertyChanged,DataBinding,ILWeaving",-1,False,1.26.0
mcdermottr,2012-01-03T13:46:06.81Z,""".NET Micro Framework - Common Extensions"" is designed to provide additional functionality to the core .NET Micro framework to fill common usage gaps between NetMf and it's bigger .NET framework cousins.",NetMf.CommonExtensions,False,2012-01-03T05:46:07.2-08:00,True,.NET Micro Framework - Common Extensions,"netmf,netmfcommonext",1247,False,1.1.2
James Craig,2011-12-30T19:47:25.01Z,"Craig's Utility Library is one of the largest collections of utility classes and extension methods for .Net. It includes code to help with tasks including encryption, compression, serialization, file management, email, image manipulation, Active Directory, Exchange, SQL, various file formats (CSV, iCal, etc.), Cisco phone apps, WMI queries, randomization, math related classes, various data types, OAuth, OpenID, REST, reflection, code gen, various web services (Twitter, Hulu, Netflix, etc.), events, speech synthesis, speech recognition, code profiling, etc. Note that this is the package that will be updated going forward.",CraigsUtilityLibrary-Environment,False,2015-07-17T18:54:27.753-07:00,True,,"utility,utilities",29551,False,3.0.3
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-02T23:12:07.957Z,The Spring Container for the nservicebus,NServiceBus.Spring-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1916
"Daniel Cazzulino,kzu,Clarius",2011-12-31T08:19:29.69Z,xUnit tests for netfx-System.Reactive.Event,netfx-System.Reactive.Event.Tests.xUnit,False,2011-12-31T00:19:29.69-08:00,True,,"netfx,reactive,rx",1666,False,1.0.0.2
Ninject Project Contributors,2011-12-30T18:03:17.567Z,NLog Logging extension for Ninject,Ninject.Extensions.Logging.nlog,True,2013-03-21T18:00:57.997-07:00,True,,"Ninject,ioc,di,logging,nlog",4621,False,3.0.0-rc2
"Antoine Aubry,Marco Cecconi",2012-01-03T14:19:05.01Z,"The SixPack rapid development library is a collection of classes for rapid development on the .NET/Mono platform. It has been built with medium to large scale sites in mind, and supports high performance requirements (thousands of concurrent users per server.)",SixPack.Data.Entity,False,2012-08-11T11:44:17.877-07:00,True,This package complements the SixPack library by providing useful extensions when working with the Entity Framework.,"rapid,development,library,entity,framework",10883,False,1.2.20
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-03T21:26:14.07Z,The Ninject Container for the nservicebus,NServiceBus.Ninject-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1921
Alan Dean,2012-01-01T14:37:58.767Z,Provides an Autofac XML configuration of the common service locator for web applications.,Cavity.ServiceLocation.Autofac.Web,False,2014-11-24T19:10:57.477-08:00,True,,IoC,4304,False,1.1.0.770
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-02T23:52:38.113Z,The Spring Container for the nservicebus,NServiceBus.Spring-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1917
Paolo Patierno,2012-01-01T20:24:10.95Z,μPLibrary is an helper library composed of managed drivers for common hardware that you can interface to your .Net Micro Framework board and some other useful components,uPLibrary,False,2014-01-31T04:27:05.917-08:00,True,,"netmf,embedded,micro,netduino,micro-framework,hardware",5930,False,1.4.0
Alan Dean,2012-01-01T14:37:11.877Z,Provides Royal Mail domain models.,Cavity.Domain.RoyalMail,False,2014-11-25T04:33:19.267-08:00,True,,Domain,11740,False,1.1.0.770
Matt Duffield,2012-01-02T16:57:03.48Z,A simple domain driven data access library.  Sample template and class provided.,Gofer.Sample,False,2012-01-04T18:18:23.93-08:00,True,,"Gofer,ORM,WCF,DDD,Data-Access",7246,False,0.1.11
Matt Duffield,2012-01-02T21:25:37.327Z,A simple domain driven data access library.  Sample template and class provided.,Gofer.Sample,False,2012-01-04T18:18:23.93-08:00,True,,"Gofer,ORM,WCF,DDD,Data-Access",7246,False,0.1.15
Matteo Migliore,2012-01-03T11:32:31.357Z,LINQ extensions and IOC generic container.,EyeOpen.System,False,1900-01-01T00:00:00+00:00,False,,"linq,extensions,ioc",-1,False,1.3000.0.1
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-12-31T11:33:07.513Z,The Azure for the NServicebus,NServiceBus.Azure-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1911
Guido Zanon,2012-01-03T01:24:13.82Z,Generadores de datos para utilizar en los Data Generation Plans de los proyectos de Base de Datos de Visual Studio,DataGenerators,False,2012-01-02T17:24:13.977-08:00,True,,"Data,Generators,Plan",2571,False,1.0.5
Buu Nguyen,2012-01-04T05:27:51.12Z,".NET library which minifies, compresses, combines, and caches JavaScript and CSS resources of ASP.NET and ASP.NET MVC web applications. Simply put, this library helps your applications rank better with YSlow and PageSpeed.",combres,False,2015-01-30T17:57:46.81-08:00,True,Performance optimization library for ASP.NET and ASP.NET MVC applications.,"asp.net,asp.net-mvc,azure,closure,compression,minification,yui,yuicompressor,ajaxmin,dotless,yslow,performance,obfuscation,optimization,speed",87534,False,2.2.2.1
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-12-31T20:24:31.583Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host32-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1912
"Steven Sanderson,Stuart Leitch",2011-12-31T21:13:29.82Z,"Deleporter is a lightweight .NET library that teleports arbitrary delegates into an ASP.NET application in some other process (e.g., hosted in IIS) and runs them there.  One use case is stubbing out dependencies when running automated browser tests.",Deleporter.Client.SelfHosting.SeleniumServer,False,1899-12-31T16:00:00-08:00,False,,"Mocking,Cross_Process",-1,False,0.1.0.23411
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2012-01-02T23:52:05.707Z,The tools to configure the nservicebus,NServiceBus.Tools-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1917
Antoine Aubry,2012-01-02T11:28:27.873Z,A .NET library for YAML. yamldotnet provides low level parsing and emitting of YAML as well as a high level object model similar to XmlDocument.,YamlDotNet.Core,False,1899-12-31T16:00:00-08:00,False,This package contains the YAML parser.,"yaml,parser,development,library",-1,False,1.1.10
"Daniel Cazzulino,kzu,Clarius",2011-12-30T16:59:31.483Z,Provides the core APIs to implement the event sourcing pattern and an application event bus.,netfx-Patterns.EventSourcing,False,2012-01-22T21:49:44.26-08:00,True,,"netfx,event,sourcing,ddd,patterns",4033,False,1.0.0.5
