authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
"XAct Software Solutions,Inc.",2014-11-19T05:42:30.873Z,435,1248,"An XActLib assembly: a library that uses the interfaces defined in XAct.Security, in order to offer a WindowsAuthenticationService, and a WindowsAuthorizationService.",XAct.Security.Windows,False,2017-02-08T17:57:54.087-08:00,True,False,,"XAct,XActLib",91531,False,0.0.4828
"Chris Sampson,James Goodenough",2014-11-18T22:44:41.607Z,901,1249,"Event sourcing for cross platform development on Android, iOS and WinRT",SystemDotEventSourcing,False,2015-11-01T01:07:17.78-08:00,True,False,"Event sourcing for cross platform development on Android, iOS and WinRT","Event,Sourcing,Cross,Platform",7518,False,1.0.2
Schulte Software Development,2014-11-19T10:14:21.557Z,350,1248,The WriteableBitmapEx library extensions.,WriteableBitmapEx,False,2017-05-05T04:37:01.87-07:00,True,False,"The WriteableBitmapEx library is a collection of extension methods for the WriteableBitmap. The WriteableBitmap class is available for Windows Phone, WPF, WinRT Windows Store XAML and Silverlight and allows the direct manipulation of a bitmap and could be used to generate fast procedural images by drawing directly to a bitmap.","WriteableBitmap,Bitmap,Graphics,Silverlight,WP7,WP7Dev,WindowsPhone,wp8,wpdev,WPF,.NET,WinRT,Metro,Windows,Store",145832,False,1.0.14
Media Browser Team,2014-11-18T20:46:56.817Z,212,1249,ApiClient allows .NET clients to easily access the Media Browser 3 web API,MediaBrowser.ApiClient,False,2017-09-20T19:19:53.913+00:00,True,False,,,117759,False,3.0.0.467
"Luppes Consulting,Inc.",2014-11-19T13:42:53.957Z,165,1248,"If you have an existing SQL Server table, use this program to whip up a batch of MVC5 goodness in seconds - models, controllers, views (both desktop and mobile versions) and REST API's by simply pointing this app to that table.
      Visit the Project Website for a quick demo/tutorial.",LCI.FoodTruck.MVC5,False,2017-11-06T12:32:40.923+00:00,True,False,"Use this tasty program to whip up a batch of MVC5 goodness - models, controllers, views (desktop and mobile) and REST API's from an existing SQL Table.","MVC,MVC5,code,generator,mobile,web",11643,False,1.0.37
AngularUI Team,2014-11-19T14:42:16.417Z,407,1248,Google Maps for AngularJS is a set of directives which integrate Google Maps in AngularJS applications.,angular-google-maps,False,2017-03-09T13:18:56.93-08:00,True,False,,"angular-google-maps,angular,angularJS,goole,map,maps",136353,False,2.0.9
Aztek,2014-11-18T19:26:29.543Z,43209,1249,"This package will include the Aztek CE references, controls and register the necessary tags with the web.config for quick CE installation.",Aztek.CE,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,2.0.2
"Jim Liddell,Henry Wilson,Sandy Cormie,Richard Phillips,Barry Williams",2014-11-19T14:03:55.603Z,777,1248,Backbone plugin providing support for following hypermedia controls from Backbone models and collections.,backbone.hypermedia,False,2016-03-04T06:21:46.8-08:00,True,False,,"backbone,hypermedia,REST",6478,False,0.4.2
Victor Baybekov,2014-11-19T10:17:23.867Z,52,1248,Series and Panels for Reactive and Exploratory Analysis of Data Streams,Spreads,True,2018-02-27T20:03:22.307+00:00,True,False,Series and Panels for Reactive and Exploratory Analysis of Data Streams,"F#,fsharp,real-time,analysis,streams,data,time,series,reactive",5425,False,0.0.2-alpha
"XAct Software Solutions,Inc.",2014-11-19T05:30:42.53Z,435,1248,An XActLib assembly: library to track counters to measure how an application is being used.,XAct.Metrics.Persistence.EF,False,2017-02-08T17:57:36.65-08:00,True,False,,"XAct,XActLib",30102,False,0.0.4828
