authors,created,description,id,is_prerelease,last_updated,listed,summary,tags,total_downloads,verified,version
Derek Greer,2011-04-29T19:53:20.333Z,Example for creating single action controllers.,ActionControllerExampleSource,False,2011-04-29T12:53:39.913-07:00,True,Action Controller Example Source,"MVC,Routing",2045,False,0.0.0.1
Mark Rendle,2011-05-01T20:58:57.973Z,XML-based Mocking adapter for the Simple.Data data access library.,Simple.Data.Mocking,False,2012-11-29T15:55:35.243-08:00,True,,"database,data,.net40",32020,False,0.6.1
Nick Berardi,2011-04-26T20:15:34.27Z,"FluentCassandra is a .NET library for accessing Cassandra, which wraps the Thrift client library and provides a more fluent POCO interface for accessing and querying the objects in Cassandra.",FluentCassandra,False,2014-08-07T14:08:51.377-07:00,True,"FluentCassandra is a .NET library for accessing Cassandra, which wraps the Thrift client library and provides a more fluent POCO interface for accessing and querying the objects in Cassandra.","fluent,cassandra,apache,nosql,database,managedfusion,.net40",19116,False,0.7.11
Mark Russinovich,2011-04-23T07:57:25.163Z,"The Windows NT and Windows 2000 Resource Kits come with a number of command-line tools that help you administer your Windows NT/2K systems. Over time, I've grown a collection of similar tools, including some not included in the Resource Kits. What sets these tools apart is that they all allow you to manage remote systems as well as the local one. The first tool in the suite was PsList, a tool that lets you view detailed information about processes, and the suite is continually growing. The ""Ps"" prefix in PsList relates to the fact that the standard UNIX process listing command-line tool is named ""ps"", so I've adopted this prefix for all the tools in order to tie them together into a suite of tools named PsTools. 
| Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",pstools,False,1899-12-31T16:00:00-08:00,False,PsTools - File and Disk Utilities to manage local and remote Windows systems.,"pstools,psexec,file,disk,utilities,tools,chocolatey",-1,False,1.0.0.1
remi Taylor,2011-04-20T14:50:13.723Z,"Rails-like ""flash"" for ASP.NET MVC",TheFlash,False,2011-04-20T07:51:16.163-07:00,True,,,1319,False,0.1.0
Outercurve Foundation,2011-04-18T19:27:15.473Z,"MvcContrib was designed to add functionality and ease-of-use to Microsoft's ASP.NET MVC Framework, MVC Contrib is useful for developers looking to develop and test UI elements on top of the ASP.NET MVC framework.
        The TestHelpers.WatiN library includes a series of helpers to streamline the use of WatiN for browser-based testing.",MvcContrib.Mvc3.WatiN-ci,False,2012-03-26T15:33:54.24-07:00,True,"MvcContrib was designed to add functionality and ease-of-use to Microsoft's ASP.NET MVC Framework, MVC Contrib is useful for developers looking to develop and test UI elements on top of the ASP.NET MVC framework.
        The TestHelpers.WatiN library includes a series of helpers to streamline the use of WatiN for browser-based testing.",,23824,False,3.0.66
krobertson,2011-04-30T21:44:45.223Z,"Papercut - built on .NET. Ever need to test emails from an application, but don't necessarily want it sending them out? Don't want to hassle with pointing it to a physical SMTP server? All you want to is verify it can send email, and take a look at the message.
  
  Papercut is your answer. Papercut is a simplified SMTP server designed to only receive messages (not to send them on) with a GUI on top of it allowing you to see the messages it receives. It doesn't enforce any restrictions on addresses, it just takes the message and allows you see it. It is only active while it is running, and if you want it in the background, just minimize it to the system tray. When it receives a new message, a balloon message will show up to let you know.",papercut,False,2013-06-22T00:37:00.717-07:00,True,Papercut - Simplified SMTP server to test email for .NET,"dummy,smtp,papercut,chocolatey",2330,False,2010.3.3.1
Lasse V. Karlsen,2011-04-16T19:40:58.803Z,Reflection extension and utility methods.,Reflective,False,2011-04-16T12:40:59.913-07:00,True,"A class library that adds new extension methods and utility classes for reflection-based code in .NET, in particular it adds extension methods to ILGenerator to easily use Reflection.Emit.",".net,reflection,extensions",1233,False,0.1.0.30
Nate Kohari,2011-04-20T22:41:24.957Z,Open source dependency injector - Windows Phone 7 version,Ninject.WP7,False,1899-12-31T16:00:00-08:00,False,,,-1,False,2.2.0
www.mysql.com,2011-04-15T05:04:01.817Z,MySql .Net Connector,MySql.Data,False,2018-01-30T09:34:54.363+00:00,True,,,3344148,True,5.1.7
Brian Holmgård Kristensen,2011-04-28T19:09:08.957Z,Installs a basic Commerce Server 2009 ASP.NET 4.0 website supporting both WebForms and MVC supporting Classic Mode in IIS 7.x as well as Integrated Web-Server in Visual Studio.,CSUtilities.Website-4.0-ClassicMode,False,2011-08-02T11:20:21.277-07:00,True,,"commerce,server,2009",1975,False,1.0.0
"Matt Florence,Amir Rajan",2011-04-30T01:54:38.957Z,NSpec is a BDD framework for .NET of the xSpec (context/specification) flavor. NSpec is intended to be used to drive development through specifying behavior at the unit level. NSpec is heavily inspired by RSpec and built upon the NUnit assertion library.,nspec,False,2017-06-12T06:25:56.813-07:00,True,,"testing,bdd,tdd",61245,False,0.9.31
ElemarJR,2011-04-18T17:32:05.677Z,Helps in the creation of dynamic generated types using Reflection.Emit,FluentIL,False,2015-10-29T10:40:34.607+00:00,True,,"Emit,IL,Reflection",2855,False,1.0.0
Lasse V. Karlsen,2011-04-16T20:59:11.35Z,Mercurial command line client wrapper assembly for .NET 3.5 and 4.0,Mercurial.Net,False,2011-07-20T14:40:38.337-07:00,True,"A class library for .NET 3.5 and 4.0 that allows a program to execute the Mercurial DVCS command line client. The class library handles, and in most cases parses, the output and results of executing the command line client executable.",".NET,C#,Mercurial,DVCS",34321,False,0.1.0.260
Craig Presti,2011-04-20T22:21:57.163Z,Includes a series of controllers and helper classes that simplify creating a VastPark plugin from scratch. Includes a base class PluginBase that consumers should inherit and override the desired functionality of,VastPark.PluginFramework,False,2011-09-30T08:16:28.487-07:00,True,Reusable library for use when developing plugins for the VastPark virtual worlds platform.,,3154,False,1.0.0
Microsoft,2011-04-26T21:34:06.537Z,MyStatusCheck,Demo.SNY.1,False,1899-12-31T16:00:00-08:00,False,,,-1,False,1.0.0
Microsoft,2011-04-29T16:14:15.707Z,IE9 - Explore a more beautiful web (Windows 7 only),ie9,False,1899-12-31T16:00:00-08:00,False,IE9 - Explore a more beautiful web (Windows 7),"internet,explorer,ie9,chocolatey,notSilent",-1,False,0.0.4
Christopher Hill,2011-04-20T23:56:20.02Z,My package description.,HelloWorld,False,1900-01-01T00:00:00+00:00,False,This is the summary section,Test,9464,False,1.1.0
Codaxy,2011-04-22T18:47:24.553Z,Dextop Rich Internet Application Framework,Dextop,False,1899-12-31T16:00:00-08:00,False,,,-1,False,0.5.5
Rob Reynolds,2011-04-23T09:58:22.207Z,"Chocolatey - think executables/application packages (like apt-get for Windows), not library packages. This is what the Chocolatey NuGet goodness is for.
Chocolatey allows you to install application nuggets and run executables from anywhere.  
||Executable Nuggets| For example, say you have an executable in the tools folder of your package named bob.exe. Then you can type
'chocolatey install yourPackageName [-source source] [-version version]' OR 'cinst yourPackageName [-source source] [-version version]'
and when it finishes you can type
'bob'
and it will run your application executable.  
||Application Nuggets - Full on double rainbow|| For example, say you type 
'chocolatey install 7zip [-source source] [-version version]' OR 'cinst 7zip [-source source] [-version version]' 
- when it finishes you will have installed 7zip on your machine (in your add/remove programs).",chocolatey,False,2018-04-12T20:04:46.847+00:00,True,"Chocolatey is your machine level NuGet repository. Think apt-get for Windows (executables/application packages), not library packages.","nuget,apt-get,machine,repository,chocolatey",108570,False,0.9.6.1
Nick Berardi,2011-04-18T18:59:51.163Z,Managed Fusion contains a bunch of useful extensions and a lightweight serialization framework.,ManagedFusion,False,2011-06-10T11:05:45.187-07:00,True,Managed Fusion contains a bunch of useful extensions and a lightweight serialization framework.,"managedfusion,.net40",6977,False,1.0.22
VideoLAN Organization,2011-04-23T07:27:39.507Z,"VLC is a free and open source cross-platform multimedia player and
framework that plays most multimedia files as well as DVD, Audio CD,
VCD, and various streaming protocols. 
| Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",vlc,False,1899-12-31T16:00:00-08:00,False,VLC Media Player,"vlc,multimedia,media,player,chocolatey",-1,False,1.1.9
Danny Tuppeny,2011-04-27T12:41:37.803Z,"HTML helpers to allow easier rendering of Markdown in an ASP.NET MVC web app:

@Html.Markdown(Model.Body)",MarkdownHelper,False,2011-06-12T06:20:40.997-07:00,True,,Markdown,27373,False,1.0.0
Bouncy Castle Project Contributors,2011-04-30T06:16:34.333Z,"BouncyCastle.Crypto is a cryptography API providing:
 -Generation and parsing of PKCS#12 files.
 -X.509: Generators and parsers for V1 and V3 certificates, V2 CRLs and attribute certificates.
 -PBE algorithms supported by PBEUtil: PBEwithMD2andDES-CBC, PBEwithMD2andRC2-CBC, PBEwithMD5andDES-CBC, PBEwithMD5andRC2-CBC, PBEwithSHA1andDES-CBC, PBEwithSHA1andRC2-CBC, PBEwithSHA-1and128bitRC4, PBEwithSHA-1and40bitRC4, PBEwithSHA-1and3-keyDESEDE-CBC, PBEwithSHA-1and2-keyDESEDE-CBC, PBEwithSHA-1and128bitRC2-CBC, PBEwithSHA-1and40bitRC2-CBC, PBEwithHmacSHA-1, PBEwithHmacSHA-224, PBEwithHmacSHA-256, PBEwithHmacRIPEMD128, PBEwithHmacRIPEMD160, and PBEwithHmacRIPEMD256.
 -Signature algorithms supported by SignerUtilities: MD2withRSA, MD4withRSA, MD5withRSA, RIPEMD128withRSA, RIPEMD160withRSA, RIPEMD256withRSA, SHA-1withRSA, SHA-224withRSA, SHA-256withRSAandMGF1, SHA-384withRSAandMGF1, SHA-512withRSAandMGF1, SHA-1withDSA, and SHA-1withECDSA.
 -Symmetric key algorithms: AES, Blowfish, Camellia, CAST5, CAST6, DESede, DES, GOST28147, HC-128, HC-256, IDEA, NaccacheStern, RC2, RC4, RC5-32, RC5-64, RC6, Rijndael, Serpent, Skipjack, TEA/XTEA, Twofish, and VMPC.
 -Symmetric key modes: CBC, CFB, CTS, GOFB, OFB, OpenPGPCFB, and SIC (or CTR).
 -Symmetric key paddings: ISO10126d2, ISO7816d4, PKCS#5/7, TBC, X.923, and Zero Byte.
 -Asymmetric key algorithms: RSA (with blinding), ElGamal, DSA, ECDSA.
 -Asymmetric key paddings/encodings: ISO9796d1, OAEP, and PKCS#1.
 -Digests: GOST3411, MD2, MD4, MD5, RIPEMD128, RIPEMD160, RIPEMD256, RIPEMD320, SHA-1, SHA-224, SHA-256, SHA-384, SHA-512, Tiger, and Whirlpool.
 -Signer mechanisms: DSA, ECDSA, ECGOST3410, GOST3410, ISO9796d2, PSS, RSA.
 -Key Agreement: Diffie-Hellman and EC-DH.
 -Macs: CBCBlockCipher, CFBBlockCipher, GOST28147, HMac, and ISO9797 Alg. 3.
 -PBE generators: PKCS#12, and PKCS#5 - schemes 1 and 2.
 -OpenPGP (RFC 2440)
 -Cryptographic Message Syntax (CMS, RFC 3852), including streaming API.
 -Online Certificate Status Protocol (OCSP, RFC 2560).
 -Time Stamp Protocol (TSP, RFC 3161).
 -TLS/SSL Client with support for client side authentication.",BouncyCastle,False,2018-04-14T20:57:16.34+00:00,True,,"bouncycastle,cryptography,encryption,security",3375257,False,1.7.0
Christopher Hill,2011-04-21T00:10:21.99Z,My package description.,HelloWorld,False,1900-01-01T00:00:00+00:00,False,This is the summary section,Test,9464,False,1.2.0
"Jamie Thomas,VC3",2011-04-29T14:50:26.913Z,"Afterthought allows developers to post-process .NET assemblies to add code that either cannot be added to the original source or is not convenient/efficient to do so.
	  The current version of Afterthought only supports .NET 4.0 assemblies due to a problem with Microsoft.CCI libraries that has been reported.",Afterthought,False,2011-06-27T07:05:11.52-07:00,True,An open source .NET compile-time code amender.,"aop,aspect,postsharp,assembly,il,postcompile,injection,weaving,interception",7183,False,1.0.5
TJ Bakre,2011-04-15T05:27:04.663Z,"The goal of pServiceBus(Phoenix Service Bus) is to provide an API and Service Components that would make implementing an ESB Infrastructure in your environment easy. It's developed in C#, and also have API written for Javascript Clients.",PServiceBus,False,2014-10-12T20:33:52.713-07:00,True,,"ServiceBus,servicebus,ESB,Enterprise,pubsub,publisher,subscriber",3149,False,1.0.1
Oliver Schneider,2011-04-27T04:04:15.317Z,"WinDirStat is a disk usage statistics viewer and cleanup tool for Microsoft Windows. 
| Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",windirstat,False,1899-12-31T16:00:00-08:00,False,WinDirStat - Windows Directory Statistics,"windirstat,disk,usage,chocolatey",-1,False,1.1.2
Jacob Gable,2011-04-26T20:05:23.693Z,TwilioSharpMVC adds a TwiMLController base class for easily returning TwiML Responses from MVC 3 sites.,TwilioSharpMVC,False,2011-04-26T13:13:24.457-07:00,True,,"mvc,twilio,sms,voice",3253,False,1.0.0
Mark Russinovich,2011-04-29T16:17:48.553Z,"The Windows NT and Windows 2000 Resource Kits come with a number of command-line tools that help you administer your Windows NT/2K systems. Over time, I've grown a collection of similar tools, including some not included in the Resource Kits. What sets these tools apart is that they all allow you to manage remote systems as well as the local one. The first tool in the suite was PsList, a tool that lets you view detailed information about processes, and the suite is continually growing. The ""Ps"" prefix in PsList relates to the fact that the standard UNIX process listing command-line tool is named ""ps"", so I've adopted this prefix for all the tools in order to tie them together into a suite of tools named PsTools. 
| Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",pstools,False,1899-12-31T16:00:00-08:00,False,PsTools - File and Disk Utilities to manage local and remote Windows systems.,"pstools,psexec,file,disk,utilities,tools,chocolatey",-1,False,1.0.0.3
Julien Brunet,2011-04-28T10:14:05.177Z,"cloud4net is a framework to abstract cloud storage implementations, like ADO.net does for databases. Management tools are also provided.",Cloud4Net.AWS,False,2012-01-07T16:15:32.733+00:00,True,,"cloud,api,azure,amazon",6812,False,1.0.10
Outercurve Foundation,2011-04-18T06:34:05.287Z,NuGet Command Line Tool,NuGet.CommandLine,False,2018-04-06T21:30:10.93+00:00,True,,,8729856,True,1.2.20417.31
Mark Russinovich,2011-04-25T16:15:15.397Z,"The Windows NT and Windows 2000 Resource Kits come with a number of command-line tools that help you administer your Windows NT/2K systems. Over time, I've grown a collection of similar tools, including some not included in the Resource Kits. What sets these tools apart is that they all allow you to manage remote systems as well as the local one. The first tool in the suite was PsList, a tool that lets you view detailed information about processes, and the suite is continually growing. The ""Ps"" prefix in PsList relates to the fact that the standard UNIX process listing command-line tool is named ""ps"", so I've adopted this prefix for all the tools in order to tie them together into a suite of tools named PsTools. 
| Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",pstools,False,1899-12-31T16:00:00-08:00,False,PsTools - File and Disk Utilities to manage local and remote Windows systems.,"pstools,psexec,file,disk,utilities,tools,chocolatey",-1,False,1.0.0.2
"Joe Wasson,Rob Conery",2011-04-26T03:26:03.223Z,"A light-weight data-access framework based off of Rob Conery's Massive.  Framework supports bare-metal access to SQL returning ""dynamic"" objects representing the results.",Passive,False,2011-07-05T16:08:47.667-07:00,True,"A ""dynamic"" data access framework for .NET 4.0.","db,data-acccess,database,talljoe,sql,.net40",5468,False,0.2.1
Gizmo Beach,2011-04-23T22:16:40.083Z,ASP.NET MVC Installer - the easy way to install your database-driven MVC application on your production server.,MvcInstaller.MVC3,False,2012-10-08T13:22:11.51-07:00,True,,"mvc,installer",7084,False,1.0.129
"Josh Karlin,Simon Capewell",2011-04-29T16:15:10.067Z,"Launchy is a free cross-platform utility designed to help you forget about your start menu, the icons on your desktop, and even your file manager. 
Launchy indexes the programs in your start menu and can launch your documents, project files, folders, and bookmarks with just a few keystrokes!
|Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",launchy,False,1899-12-31T16:00:00-08:00,False,Launchy - Open Source Keystroke Launcher,"launchy,productivity,launcher,chocolatey",-1,False,2.5.0.2
"Damian Karzon,Github Contributors",2011-04-26T23:31:00.163Z,.NET Client for the Dropbox API (.NET 3.5 and Windows Phone 7),DropNet,False,2015-03-31T11:58:26.687-07:00,True,,"DROPBOX,API,.NET,WP7",68739,False,1.4.0
Tom Bell,2011-04-17T13:14:11.457Z,"Ninject based factory for Jessica, a micro web framework.",Jessica-Factory-Ninject,False,2011-08-13T10:57:29.757-07:00,True,,"Jessica,JessicaFx,ASP.NET,Ninject,DependencyInjection",3611,False,0.7.0
Brandon Croft,2011-04-29T22:40:20.85Z,A collection of tools and conventions we like to use for ASP.NET MVC projects,mondo-mvcboost,False,2011-04-29T15:43:42.913-07:00,True,,"mvc,helper,private",1233,False,0.1.11
Oscar Brouwer,2011-05-01T19:05:02.507Z,Contains a number of classes that can aid in the execution of tests.,Enkoni.Testing,False,2017-08-02T07:57:02.213+00:00,True,Contains a number of classes that can aid in the execution of tests.,,3402,False,1.0.0
Topten Software,2011-04-29T03:21:58.257Z,"PetaPoco is a tiny, single file .NET data access layer inspired by Massive that works with both non-dynamic POCO objects and dynamics.

This package includes the just the core PetaPoco library (ie: no T4 templates)",PetaPoco.Core,False,2018-04-12T02:48:34.127+00:00,True,,"ORM,POCO,MVC,MVC2,MVC3,ASP.NET,WebForms,WebMatrix,MySQL,Database",80857,False,3.0.0
Adobe,2011-04-28T14:15:53.957Z,"Adobe Reader is the global standard for reliably viewing, printing, and commenting on PDF documents. It's the only PDF file viewer that can open and interact with all types of PDF content, including forms and multimedia. 
| Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",adobereader,False,1899-12-31T16:00:00-08:00,False,Adobe Reader - View and interact with PDF files,"adobereader,pdf,reader,chocolatey",-1,False,10.0.1
C.Small,2011-04-15T13:23:05.803Z,"Roadkill .NET wiki engine is a lightweight but powerful Wiki engine. It is powered by NHibernate, ASP.NET Razor and jQuery.",Roadkill,False,2014-01-19T12:41:14.69-08:00,True,Roadkill .NET wiki engine is a lightweight but powerful Wiki engine,,3799,False,1.0.1.1
"Josh Karlin,Simon Capewell",2011-04-23T07:00:26.147Z,"Launchy is a free cross-platform utility designed to help you forget about your start menu, the icons on your desktop, and even your file manager. 
Launchy indexes the programs in your start menu and can launch your documents, project files, folders, and bookmarks with just a few keystrokes!
|Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",launchy,False,1899-12-31T16:00:00-08:00,False,Launchy - Open Source Keystroke Launcher,"launchy,productivity,launcher,chocolatey",-1,False,2.5.0.1
Microsoft,2011-04-15T00:28:59.037Z,"Contains extensions to WebApi including a fluent interface configuration api, IoC support and additional formatters.",WebApi.Enhancements,False,1899-12-31T16:00:00-08:00,False,,,-1,False,0.3.0
Michael L Perry,2011-04-14T19:17:24.507Z,Add to a Silverlight application project. Puts everything in one project. Not good for unit testing.,Correspondence.Silverlight.AllInOne,False,1899-12-31T16:00:00-08:00,False,,"nosql,database,silverlight,synchronize",-1,False,1.1.0.1
David Ebbo,2011-04-18T19:21:04.52Z,T4MVC is a T4 template that generates strongly typed helpers for ASP.NET MVC.,T4MVC,False,2018-03-26T19:09:34.17+00:00,True,T4MVC is a T4 template that generates strongly typed helpers for ASP.NET MVC.,"t4,mvc",1170890,False,2.6.53
Damian Hickey,2011-04-16T18:49:16.77Z,Core libraries for building custom rules and extending StyleCop,StyleCop,False,2017-07-29T16:39:35.35+00:00,True,,,236314,False,4.5.12
Igor Pavlov,2011-04-23T06:53:40.973Z,7-Zip is a file archiver with a high compression ratio. Please install with chocolatey (http://nuget.org/List/Packages/chocolatey). This will install 7-Zip on your system!,7zip,False,1899-12-31T16:00:00-08:00,False,7-Zip is a file archiver with a high compression ratio.,"7zip,zip,archiver,chocolatey",-1,False,9.20.0.1
Nick Berardi,2011-04-26T19:19:02.647Z,Managed Fusion contains a bunch of useful extensions and a lightweight serialization framework.,ManagedFusion,False,2011-06-10T11:05:45.187-07:00,True,Managed Fusion contains a bunch of useful extensions and a lightweight serialization framework.,"managedfusion,.net40",6977,False,1.0.26
Александр Бындю,2011-04-15T07:40:37.007Z,"Fluent OpenXml Generator is .NET library which provides a fluent API for generating, changing and templating documents in OpenXML format.",Foxby,False,2012-02-07T22:42:21.25-08:00,True,"Fluent OpenXml Generator is .NET library which provides a fluent API for generating, changing and templating documents in OpenXML format.","openxml,microsoft,word",8939,False,1.0.0
Caliper,2011-04-23T16:13:23.803Z,Description,Caliper.Sentia.NHibernate,False,2011-04-23T09:13:25.77-07:00,True,,,1922,False,1.9.2.30986
Castle Project Contributors,2011-04-18T12:16:14.1Z,"Castle Windsor is best of breed, mature Inversion of Control container available for .NET and Silverlight.",Castle.Windsor,False,2017-09-28T12:17:05.16+00:00,True,"Castle Windsor is best of breed, mature Inversion of Control container available for .NET and Silverlight.","castle,windsor,inversionOfControl,DependencyInjection",2894650,False,2.5.3
"Miguel de Icaza,other Mono committers",2011-04-24T06:12:35.63Z,"Mono is a software platform designed to allow developers to easily create cross platform applications. Sponsored by Novell, Mono is an open source implementation of Microsoft's .NET Framework based on the ECMA standards for C# and the Common Language Runtime. A growing family of solutions and an active and enthusiastic contributing community is helping position Mono to become the leading choice for development of Linux applications.
|Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",mono,False,1899-12-31T16:00:00-08:00,False,"Mono - Cross platform, open source .NET development framework","mono,development,framework,chocolatey",-1,False,2.10.1
Amir Rajan,2011-04-24T18:12:35.77Z,Library that allows you to fluently call restful services from Silverlight 4.0.,restful-sl,False,2012-06-08T08:25:05.747-07:00,True,,"rest,silverlight",4507,False,1.1.0
"Shawn Burke,Microsoft Corporation",2011-04-20T22:11:39.443Z,AgFx is a data caching framework that makes it easy to build data-connected Windows Phone applications.,AgFx,False,2011-11-01T11:06:05.453-07:00,True,,,2534,False,1.1.0.420
Develop With Passion®,2011-04-30T00:26:10.257Z,Testing Extensions,developwithpassion.specifications.moq,False,2012-10-11T17:10:17.297-07:00,True,Context/Specification framework,"test,unit,testing,context,specification,bdd,tdd",11108,False,0.4.0.6
Ignite Interactive Studio,2011-04-22T15:39:41.85Z,"Runtime IL-to-GLSL translator, allowing developers to write OpenGL shaders in C#.",SLSharp,False,1900-01-01T00:00:00+00:00,False,,"il,glsl,c#,runtime,shader,shaders,opengl,gl,graphics,graphic,opentk,otk,game,games",-1,False,1.4.0
Ron zigelman,2011-04-19T18:28:57.803Z,An infrastructure that provides application business logic synchronization between peers using WCF P2P.,P2PSync,False,2011-04-23T12:33:39.787-07:00,True,,"P2P,Synchronization,PeerChannel,WCF",3947,False,1.0.0.21
Outercurve Foundation,2011-04-23T19:27:21.803Z,"MvcContrib was designed to add functionality and ease-of-use to Microsoft's ASP.NET MVC Framework, MVC Contrib is useful for developers looking to develop and test UI elements on top of the ASP.NET MVC framework.",MvcContrib.Mvc3-ci,False,2012-03-26T15:33:39.867-07:00,True,"MvcContrib was designed to add functionality and ease-of-use to Microsoft's ASP.NET MVC Framework, MVC Contrib is useful for developers looking to develop and test UI elements on top of the ASP.NET MVC framework.",mvc,243175,False,3.0.68
Bjoern Rochel,2011-04-18T12:09:00.583Z,"Machine.Fakes attempts to simplify the usage of such frameworks on top of Machine.Specifications by helping to reduce a lot of the typical fake framwork related clutter code in specifications. If you choose so, Machine.Fakes even helps you to stay mostly independent of a concrete fake framework by providing a little wrapper API and a provider model for fake frameworks.  This is the adapter for Moq 4.0.10827",Machine.Fakes.Moq,False,2017-10-15T07:52:45.24+00:00,True,,"tdd,bdd,testing,unittest,fakes,mocks",85859,False,0.2.3
Guillaume Collic,2011-04-27T17:15:44.647Z,"Samples for a .NET wrapper of Cleware usb devices, including their USB Traffic Light.",ClewareWrapper.Sample,False,2011-04-28T09:23:25.1-07:00,True,,ContinuousIntegration,1917,False,1.0.0
