OpenCL.Net: ['Microsoft.SqlServer.Types', 'CraigsUtilityLibrary-DataTypes', 'CraigsUtilityLibrary-IO', 'CraigsUtilityLibrary', 'CraigsUtilityLibrary-Random']
Spring.Services: ['System.IO.Abstractions', 'System.IO.Abstractions.TestingHelpers', 'Essential.Diagnostics', 'NServiceBus.Interfaces', 'SharpArch.Domain']
mbunit: ['FsUnit.MbUnit', 'ChainingAssertion-MbUnit', 'Gallio', 'SharpTestsEx', 'nbehave.spec.mbunit']
EnterpriseLibrary.Data.SqlCe: ['dbup-sqlce', 'BLToolkit.SqlCe', 'Dapper', 'ErikEJ.SqlCeBulkCopy', 'WeenyMapper']
Mono.Addins: ['Mono.CSharp', 'Mono.Cecil', 'Mono.Addins.Setup', 'Mono.Reflection', 'System.Threading.Tasks']
ActionMailer.Standalone: ['Aspose.Email', 'Wolfpack.Contrib.Publishers.Email', 'fluent-email', 'Postmark', 'jQuery.Validation']
MvcExtensions.Autofac: ['Autofac.Web', 'CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'Autofac', 'Autofac.Mef']
MemBus: ['Rebus.MongoDb', 'Rebus.RavenDb', 'WindowsAzure.ServiceBus', 'AutoMapper', 'NanoMessageBus']
SilverlightToolkit-Theming: ['Microsoft.Web.Administration', 'Extended.Wpf.Toolkit', 'SilverlightToolkit-Input', 'SilverlightToolkit-Layout', 'SilverlightToolkit-Data']
CraigsUtilityLibrary-AI: ['CraigsUtilityLibrary-DataTypes', 'CraigsUtilityLibrary-IO', 'CraigsUtilityLibrary', 'CraigsUtilityLibrary-Random', 'CraigsUtilityLibrary-Web']
dotConnect.Express.for.SQLite: ['System.Data.SQLite', 'System.Data.SQLite.x64', 'System.Data.SQLite.x86', 'System.Data.SQLite.MSIL', 'BLToolkit.SQLite']
AboditNLP: ['AboditNLPWordnet', 'AboditUnits', 'Chronic', 'NaturalSpec', 'CS-Script']
ICSharpCode.TextEditor: ['AvalonEdit', 'AvalonEdit.Sample', 'SharpDevelopCodeCompletion', 'ICSharpCode.NRefactory', 'ICSharpCode.TextEditor.Sample']
RestfulRouting: ['CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'MiniProfiler', 'DataTables-ASP.NET-MVC', 'oak-edge']
FSPowerPack.Parallel.Seq.Community: ['System.Threading.Tasks', 'Invoke-Build', 'FSPowerPack.Community', 'FSPowerPack.Core.Community', 'FSPowerPack.Linq.Community']
DynaCache: ['structuremap', 'Ninject', 'Unity', 'Rebus.StructureMap', 'NServiceBus.StructureMap']
PowerAssert: ['Shouldly', 'jQuery.Validation', 'WindowsAzure.Storage', 'System.Net.Http', 'protobuf-net']
eXpandConditionalDetailViewsWin: ['Mdbc', 'eXpandAdditionalViewControlsProviderWin', 'eXpandAdditionalViewControlsProviderWeb', 'eXpandModelDifferenceWin', 'eXpandMasterDetailWin']
griffin.mvccontrib: ['MvcContrib.Mvc3-ci', 'MvcContrib.Mvc3.TestHelper-ci', 'MvcContrib.Mvc3.FluentHtml-ci', 'MvcContrib.Mvc3.WatiN-ci', 'MvcContrib']
Sider: ['ServiceStack.Redis', 'Selenium.WebDriver', 'Selenium.WebDriverBackedSelenium', 'Selenium.RC', 'Ninject.Extensions.NamedScope']
ChainingAssertion: ['FluentAssertions', 'MSTestExtensions', 'nbehave.spec.mstest', 'jQuery.Validation', 'MvcRouteUnitTester']
Argotic.Common: ['Argotic.Extensions', 'Argotic.Core', 'Argotic.Web', 'Westwind.Web', 'CSLA-ASP.NET']
Antlr.Unofficial: ['Bottles', 'NuGet.Core', 'NuGet.CommandLine', 'XAct.Runtime.InteropServices', 'log4net']
eXpandConditionalDetailViewsWeb: ['Mdbc', 'eXpandAdditionalViewControlsProviderWin', 'eXpandAdditionalViewControlsProviderWeb', 'eXpandModelDifferenceWeb', 'eXpandNCarouselWeb']
SilverlightToolkit-All: ['Microsoft.Web.Administration', 'Extended.Wpf.Toolkit', 'Microsoft.Web.Services3', 'SharpSerializer', 'SilverlightToolkit-Core']
Gallio: ['mbunit', 'Selenium.WebDriver', 'Selenium.Support', 'Selenium.WebDriverBackedSelenium', 'Selenium.RC']
BundleTransformer.CoffeeScript: ['BundleTransformer.Core', 'Cassette.Views', 'SassAndCoffee.JavaScript', 'CoffeeSharp', 'BundleTransformer.SassAndScss']
FubuTestingSupport: ['Machine.Specifications', 'xunit.extensions', 'Machine.Specifications.AutoMocking', 'FsCheck', 'Machine.Specifications-Signed']
FSPowerPack.Metadata.Community: ['Caramel.Web.Mvc.Metadata', 'SymbolSource.Microsoft.Cci.Metadata', 'FSPowerPack.Community', 'FSPowerPack.Core.Community', 'FSPowerPack.Linq.Community']
ASP.NET_MVVM_Excalibur: ['CSLA-ASP.NET', 'SharpShooter.Reports.Web.ASP.NET.Web', 'DataTables-ASP.NET-MVC', 'Localization.i18N.ASP.NET', 'CSLA-ASP.NET-MVC']
NMoneys: ['Stripe.net', 'Money', 'MoneyToWords', 'NAudio', 'Aspose.Email']
gribble: ['Dapper', 'ServiceStack.OrmLite.SqlServer', 'Remotion.Linq', 'DbExtensions', 'MarrDataMapper']
ServiceStack.OrmLite.Firebird: ['ServiceStack.OrmLite.SqlServer', 'ServiceStack.OrmLite.PostgreSQL', 'ServiceStack.OrmLite.MySql', 'ServiceStack.OrmLite.Sqlite64', 'ServiceStack.OrmLite.Sqlite32']
Sourcery: ['FormFactory', 'Magelia.Webstore.Client', 'Noodles', 'SimpleScriptRunner', 'HtmlTags']
MVCHtml5Toolkit: ['AjaxControlToolkit', 'Catel.Extensions.Controls', 'CSLA-ASP.NET', 'Westwind.Web', 'ASP.NET_MVVM_Excalibur']
Templater: ['Excel-DNA', 'Aspose.Cells', 'DoddleReport', 'EPPlus', 'DocX']
LinqToLdap: ['nJupiter.DataAccess.Ldap', 'Zetetic.Ldap', 'CraigsUtilityLibrary-LDAP', 'Remotion.Linq', 'AntiXSS']
Seterlund.CodeGuard: ['CuttingEdge.Conditions', 'NHibernate.Validator', 'Selenium.Support', 'MSTestExtensions', 'foolproof']
Simple.Mocking: ['FakeItEasy', 'Machine.Fakes', 'Machine.Fakes.Moq', 'AutoMapper', 'Machine.Fakes.NSubstitute']
reCaptchaMvcExtensions: ['RazorGenerator.Mvc', 'ImageResizer.Mvc', 'Elmah.MVC', 'Lib.Web.Mvc', 'PagedList.Mvc']
Radical.Windows: ['Radical.Windows.Presentation', 'Appccelerate.Windows', 'TVACodeLibrary.Libraries.Windows', 'WindowsAzure.Storage', 'XAct.Security.Windows']
PropertyChanging.Fody: ['PropertyChanged.Fody', 'Virtuosity.Fody', 'Publicize.Fody', 'ModuleInit.Fody', 'Fielder.Fody']
EnterpriseLibrary.Caching.Database: ['EnterpriseLibrary.Caching', 'ImageResizer.Plugins.DiskCache', 'WindowsAzure.Caching', 'EnterpriseLibrary.Caching.Cryptography', 'MvcDonutCaching']
Argotic.Extensions: ['Argotic.Common', 'Argotic.Core', 'Argotic.Web', 'Catel.Extensions.Controls', 'Westwind.Web']
EnterpriseLibrary.Validation.Integration.WinForms: ['jQuery.Validation', 'NExtra.WinForms', 'Nancy.Validation.FluentValidation', 'Nancy.Validation.DataAnnotations', 'EnterpriseLibrary.Validation']
MarkdownHelper: ['Kiwi.Markdown', 'CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'T4MVC', 'Cassette.Views']
Argotic.Core: ['Argotic.Extensions', 'Argotic.Common', 'Argotic.Web', 'Westwind.Web', 'CSLA-ASP.NET']
jQuery.Uniform: ['jQuery', 'jQuery.Validation', 'jQuery.UI.Combined', 'jquery.datatables', 'TinyMCE.jQuery']
FluentSharp.CoreLib: ['Fielder.Fody', 'NBuilder', 'ModuleInit.Fody', 'CavemanTools', 'FsCheck']
AspNetWebApi.Data: ['FormFactory', 'Sourcery', 'Magelia.Webstore.Client', 'Noodles', 'SimpleScriptRunner']
Elysium.Theme: ['MahApps.Metro', 'MahApps.Metro.Resources', 'MahApps.Metro.Resources.Standalone', 'Caliburn.Micro', 'Facebook']
SassAndCoffee.AspNet: ['SassAndCoffee', 'SassAndCoffee.Ruby', 'SassAndCoffee.JavaScript', 'SassAndCoffee.Core', 'BundleTransformer.Core']
Glimpse.Log4Net: ['log4net', 'Castle.Core-log4net', 'Ninject.Extensions.Logging.Log4net', 'ServiceStack.Logging.Log4Net', 'Rebus.Log4Net']
Fonet: ['Aspose.Pdf', 'PDFsharp', 'PDFsharp-MigraDoc-GDI', 'Rotativa', 'DynamicImage.Extensions.Pdf']
ErikEJ.SqlCeBulkCopy: ['Dapper', 'EntityFramework.SqlServerCompact', 'ServiceStack.OrmLite.SqlServer', 'elmah.sqlservercompact', 'ImageResizer']
Code2Xml: ['HtmlAgilityPack', 'ClosedXML', 'WindowsAzure.ServiceBus', 'dotnetdbf', 'CsvHelper']
Memcached.ClientLibrary: ['EnyimMemcached', 'EnyimMemcached-log4net', 'Glav.CacheAdapter', 'NMemcached.Client', 'WazMemcachedClient']
AForge.Vision: ['System.Threading.Tasks', 'Selenium.Support', 'Microsoft.Web.Administration', 'AForge.Genetic', 'AForge.Imaging']
DataGridExtensions: ['Catel.Extensions.Controls', 'AjaxControlToolkit', 'System.Threading.Tasks', 'Catel.Extensions.Prism', 'Catel.Extensions.FluentValidation']
MvcContrib.Mvc3.WatiN-ci: ['MvcContrib.Mvc3-ci', 'MvcContrib.Mvc3.TestHelper-ci', 'MvcContrib.Mvc3.FluentHtml-ci', 'MvcContrib.WatiN', 'MvcContrib']
Spackle: ['ARSoft.Tools.Net', 'System.Threading.Tasks', 'MvvmLightLibs', 'MvvmLight', 'Atlassian.SDK']
EmbeddedMail: ['netDumbster', 'Aspose.Email', 'smtp-impostor', 'netDumbster.Sample', 'nDumbster']
Cimbalino.Phone.Toolkit: ['Cimbalino.Phone.Toolkit.Camera', 'Cimbalino.Phone.Toolkit.DeviceInfo', 'Cimbalino.Phone.Toolkit.PhoneDialer', 'Cimbalino.Phone.Toolkit.UserInfo', 'Cimbalino.Phone.Toolkit.Location']
SharpDX.RawInput: ['SharpDX.Animation', 'SharpDX.DXGI', 'SharpDX.Direct2D1', 'SharpDX.Direct3D11', 'SharpDX.D3DCompiler']
MVC3ControlsToolkit: ['MVC2ControlsToolkit', 'Extended.Wpf.Toolkit', 'Catel.Extensions.Controls', 'DataGridExtensions', 'DotSpatial.Controls']
CoffeeSharp: ['ClientDependency', 'Cassette.Views', 'Aspose.Email', 'Aspose.Slides.NET', 'CSLA-ASP.NET']
Coypu.Watin: ['FluentAutomation.WatiN', 'WatiN', 'MvcContrib.Mvc3.WatiN-ci', 'WatiN.Extensions.NUnit', 'WatiN.Extensions.MSTest']
MsgPack: ['Newtonsoft.Json', 'Nancy.Serialization.ServiceStack', 'NanoMessageBus.Json.NET', 'protobuf-net', 'Google.ProtocolBuffers']
Meta.Numerics: ['MathNet.Numerics', 'MathNet.Numerics.FSharp', 'Ewk.Math.Numerics', 'AutoDiff', 'FsCheck']
ImageResizer.Plugins.WhitespaceTrimmer: ['ImageResizer.Plugins.DiskCache', 'ImageResizer.Plugins.PrettyGifs', 'ImageResizer', 'ImageResizer.Plugins.SimpleFilters', 'ImageResizer.Plugins.RemoteReader']
jQuery.UI.Widgets.Dialog: ['jQuery.UI.Combined', 'jQuery.UI.Widgets.Datepicker', 'jQuery.UI.i18n', 'jQuery.UI.Widgets.Autocomplete', 'jQuery.UI.Widgets.Accordion']
Spring.Social.Core: ['DotNetOpenAuth.OAuth.Consumer', 'DevDefined.OAuth', 'System.Net.Http', 'DotNetOpenAuth.OAuth.Common', 'OAuth']
UniversalTypeConverter: ['ImageResizer', 'Microsoft.SqlServer.Types', 'Publicize.Fody', 'CraigsUtilityLibrary-DataTypes', 'WebDriverSEd']
FakeN.Web: ['FAKE', 'FakeItEasy', 'NSubstitute', 'NUnit.Mocks', 'Simple.Mocking']
elmah.mongodb: ['elmah.corelibrary', 'ServiceStack.Logging.Elmah', 'Elmah.MVC', 'elmah', 'MongoDB.Driver']
CrystalQuartz.Simple: ['CrystalQuartz.Remote', 'TaskScheduler', 'FluentScheduler', 'TVACodeLibrary.Libraries.Core', 'jQuery.UI.Combined']
AutoPocoBeta: ['SSH.NET', 'morelinq', 'OctoPack', 'Microsoft.Web.Administration', 'ServiceStack']
FsLab: ['d3', 'SilverlightToolkit-DataViz', 'amChartsQuickCharts', 'WPFToolkit.DataVisualization', 'Activiz.NET.x64']
Higgs: ['CavemanTools', 'AutoFixture.Idioms', 'CraigsUtilityLibrary-DataTypes', 'CraigsUtilityLibrary-IO', 'CraigsUtilityLibrary']
AspNetWebPagesCore: ['WebMatrix.WebData', 'WebMatrix.Data', 'AjaxControlToolkit', 'AspNetWebPages.Core', 'CSLA-ASP.NET']
jQuery.UI.Core.Mouse: ['jQuery.UI.Combined', 'jQuery.UI.i18n', 'jQuery.UI.Widgets.Datepicker', 'jQuery.UI.Widgets.Dialog', 'jQuery.UI.Widgets.Autocomplete']
RabbitMQ.ServiceModel: ['RabbitMQ.Client', 'MassTransit.RabbitMQ', 'NanoMessageBus.RabbitMQ', 'Burrow.NET', 'MassTransit']
CCI: ['Microsoft.Web.Administration', 'Microsoft.SqlServer.Types', 'BundleTransformer.Core', 'WindowsAzure.ServiceBus', 'NContext.Common']
CSLA-WindowsForms: ['CSLA-Core', 'CSLA-ASP.NET', 'CSLA-WPF', 'CSLA-WindowsPhone', 'CSLA-Silverlight']
Rhino.ServiceBus.StructureMap: ['structuremap', 'NServiceBus.StructureMap', 'Rhino.ServiceBus.Host', 'Rebus.StructureMap', 'Rhino.ServiceBus.References']
Appccelerate.EventBroker: ['bbv.Common.EventBroker', 'Appccelerate.DistributedEventBroker.MassTransit', 'Appccelerate.DistributedEventBroker.NServiceBus', 'bbv.Common.EventBroker.Log4Net', 'Appccelerate.StateMachine']
CrystalQuartz.Remote: ['CrystalQuartz.Simple', 'TaskScheduler', 'FluentScheduler', 'TVACodeLibrary.Libraries.Core', 'jQuery.UI.Combined']
Canonicalize: ['CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'DataTables-ASP.NET-MVC', 'RestfulRouting', 'MiniProfiler']
Castle.Activerecord: ['Castle.Core', 'Castle.Windsor', 'Castle.LoggingFacility', 'Caramel.NHibernate.Castle', 'Castle.Core-log4net']
DotSpatial.Analysis: ['DotSpatial.Data', 'DotSpatial.Data.Forms', 'DotSpatial.Serialization', 'DotSpatial.Extensions', 'DotSpatial.Topology']
AutoPoco: ['AutoMapper', 'FsCheck', 'AutoPocoDataSources', 'NUnit', 'CsvHelper']
PagedListExt: ['PagedList.Mvc', 'PagedList', 'CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'MvcPaging']
DynamicLINQ: ['Remotion.Linq', 'System.Linq.Dynamic', 'linq.js', 'linq.js-jQuery', 'morelinq']
PineCone: ['Microsoft.SqlServer.Types', 'ServiceStack.OrmLite.SqlServer', 'SharpSerializer', 'SisoDb', 'SisoDb.Sql2008']
CLEditor: ['TinyMCE.jQuery', 'TinyMCE', 'jQuery.Validation', 'jQuery', 'GNU.Tools']
Tamarack: ['Caliburn.Micro', 'Caliburn.Micro.Logging', 'Caliburn.Micro.Logging.NLog', 'Caliburn.Micro.Telerik', 'Caliburn.Micro.Logging.log4net']
ServiceStack.Logging.EventLog: ['ServiceStack.Logging.NLog', 'ServiceStack.Logging.Log4Net', 'ServiceStack.Common', 'ServiceStack.Logging.Elmah', 'ServiceStack']
Microsoft.ScriptManager.jQuery.UI.Combined: ['Microsoft.ScriptManager.jQuery', 'Microsoft.Web.Administration', 'jQuery.UI.Combined', 'Microsoft.SqlServer.Types', 'Microsoft.Web.Infrastructure']
Chronic: ['SassAndCoffee.Ruby', 'FluentDateTime', 'DotLiquid', 'psake', 'DateTimeExtensions']
gribble.nhibernate: ['NHibernate', 'NHibernate.Envers', 'NHibernate.Caches.SysCache2', 'NHibernate.Validator', 'NHibernate.Caches.SysCache']
Bootstrapper.Unity: ['Bootstrapper', 'Appccelerate.Bootstrapper', 'Bootstrapper.AutoMapper', 'Bootstrapper.StructureMap', 'Bootstrapper.Autofac']
EntityFramework.Extensions: ['Catel.Extensions.Controls', 'EntityFramework.Extended', 'xunit.extensions', 'Catel.Extensions.Prism', 'Catel.Extensions.FluentValidation']
Utility.Logging.NLog: ['ServiceStack.Logging.NLog', 'Castle.Core-NLog', 'NLog.Schema', 'NLog.Config', 'NanoMessageBus.NLog']
Google.GData.Calendar: ['Google.ProtocolBuffers', 'Google.ProtocolBuffersLite', 'Google.GData.Client', 'Google.GData.Extensions', 'Google.GData.Contacts']
AspNetPager: ['MvcPaging', 'CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'PagedList.Mvc', 'AspNetPager_CN']
jQuery.UI.Widgets.Autocomplete: ['jQuery.UI.Combined', 'jQuery.UI.Widgets.Datepicker', 'jQuery.UI.i18n', 'jQuery.UI.Widgets.Dialog', 'jQuery.UI.Widgets.Accordion']
WebGridMvc: ['Microsoft.Web.Administration', 'WebGridMvc.Sample', 'RouteMagic', 'microsoft-web-helpers', 'AjaxControlToolkit']
JSTest.NET: ['JSTest.Integration.Xunit', 'NUnit', 'NUnit.Runners', 'AutoFixture.Xunit', 'xunit.extensions']
Meleze.Web: ['ClientDependency', 'Cassette.Views', 'RazorGenerator.Mvc', 'Ext.NET', 'CSLA-ASP.NET']
elmah.mysql: ['elmah.corelibrary', 'MySql.Data', 'MySql.Web', 'ServiceStack.Logging.Elmah', 'Elmah.MVC']
Cuemon: ['structuremap', 'Westwind.Web', 'CavemanTools', 'System.Threading.Tasks', 'Selenium.Support']
Ninject.MockingKernel.RhinoMocks: ['Ninject.MockingKernel', 'Machine.Fakes.RhinoMocks', 'Ninject.MockingKernel.Moq', 'Ninject.MockingKernel.NSubstitute', 'RhinoMocks']
ExchangeWebServices: ['Microsoft.Web.Administration', 'Microsoft.SqlServer.Types', 'Microsoft.Web.Services3', 'WindowsAzure.ServiceBus', 'Microsoft.Web.Infrastructure']
Munq.IocContainer: ['UnityAutoRegistration', 'Microsoft.SqlServer.Types', 'Mono.Cecil', 'Unity', 'CraigsUtilityLibrary-IoC']
NHtmlUnit: ['TaskScheduler', 'Machine.Fakes', 'Wrapper.OpenXml', 'Richter.WebPurify.Wrapper', 'TweetSharp']
SharpMigrations: ['MigSharp', 'oak-edge', 'oak', 'roundhouse', 'SassAndCoffee.Ruby']
TrelloNet: ['CouchbaseNetClient', 'AdsClient', 'Graphite.NET', 'CIAPI', 'AppMetrics.Client']
Gibraltar.Agent.Web: ['CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'SharpShooter.Reports.Web.ASP.NET.Web', 'DataTables-ASP.NET-MVC', 'Localization.i18N.ASP.NET']
Microsoft.Linq.Translations: ['Microsoft.Web.Administration', 'System.Linq.Dynamic', 'Microsoft.SqlServer.Types', 'Mono.Linq.Expressions', 'Remotion.Linq']
gherkin: ['SpecFlow', 'Pickles', 'SpecFlow.NUnit', 'Piglet', 'FParsec']
EFCodeFirst.CreateTablesOnly: ['netfx-Patterns.EventSourcing.EF.Tests.xUnit', 'XAct.Data.EF', 'GenericRepository.EF', 'MiniProfiler.EF', 'XAct.Data']
Rhino.ServiceBus.Host: ['Rhino.ServiceBus.StructureMap', 'Rhino.ServiceBus.References', 'Rhino.ServiceBus.Unity', 'Rhino.ServiceBus.Castle', 'Rhino.ServiceBus.Autofac']
DotSpatial.Positioning: ['DotSpatial.Data', 'DotSpatial.Serialization', 'DotSpatial.Data.Forms', 'DotSpatial.Topology', 'DotSpatial.Extensions']
Simple.ImageResizer: ['ImageResizer.WebConfig', 'ImageResizer.Plugins.DiskCache', 'ImageResizer.Mvc', 'ImageResizer.MvcWebConfig', 'ImageResizer.Plugins.RemoteReader']
SinglePageApplication: ['CommonServiceLocator', 'System.Threading.Tasks', 'Selenium.WebDriver', 'Selenium.Support', 'AjaxControlToolkit']
CombinationStream: ['RestSharp', 'System.Net.Http', 'TweetSharp', 'Hammock', 'InstaSharp']
jQuery.Pjax: ['jQuery', 'netDumbster', 'ImageResizer.Plugins.CloudFront', 'ServiceStack', 'Microsoft.Web.Administration']
Microsoft.ScriptManager.jQuery: ['Microsoft.ScriptManager.jQuery.UI.Combined', 'Microsoft.Web.Administration', 'Microsoft.SqlServer.Types', 'Microsoft.Web.Infrastructure', 'WindowsAzure.ServiceBus']
ManagedFusion.Rewriter: ['ManagedFusion.Rewriter.Contrib', 'Aspose.Pdf', 'ImageResizer', 'Aspose.BarCode', 'CSLA-ASP.NET']
Gibraltar.Agent.NLog2: ['Ninject.Extensions.Logging.nlog2', 'ServiceStack.Logging.NLog', 'Castle.Core-NLog', 'NLog.Growl', 'NanoMessageBus.NLog']
StructureMap-MVC3: ['structuremap', 'Rebus.StructureMap', 'NServiceBus.StructureMap', 'Nancy.Bootstrappers.StructureMap', 'MassTransit.StructureMap']
Nustache.Mvc3: ['Nancy.Viewengines.Nustache', 'Nustache', 'CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'SimpleInjector.MVC3']
log4mongo-net: ['MongoDB.Driver', 'Rebus.MongoDb', 'log4net', 'Castle.Core-log4net', 'Ninject.Extensions.Logging.Log4net']
Nancy.Hosting.Wcf: ['Nancy.Hosting.Self', 'Nancy.Hosting.Aspnet', 'Nancy', 'Nancy.Testing', 'Nancy.Viewengines.Razor']
agsXMPP: ['Facebook-Chat', 'NMock3', 'RestSharp', 'SolrNet', 'WebSocket4Net']
AboditUnits: ['AboditNLP', 'AboditNLPWordnet', 'CUDAfy.NET', 'Chronic', 'NaturalSpec']
WCFDataAnnotations: ['Nancy.Validation.DataAnnotations', 'NHibernate.DataAnnotations', 'DataAnnotationsExtensions', 'I18N', 'DataAnnotationsExtensions.MVC3']
Antlr3.StringTemplate: ['XActDependency.Antlr3.StringTemplate', 'libphonenumber-csharp', 'ZXing.Net', 'ZXing', 'Google.ProtocolBuffers']
nDumbster: ['netDumbster', 'Aspose.Email', 'FAKE', 'jQuery.Validation', 'NuGet.Java.Server']
LowercaseRoutesMVC4: ['LowercaseRoutesMVC', 'Unity.WebAPI', 'CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'MvcCodeRouting']
FakeO: ['FAKE', 'FakeItEasy', 'SassAndCoffee.Ruby', 'netDumbster', 'Wolfpack.Contrib.Checks.Fake']
ColorCode: ['NUnit', 'NSubstitute', 'NUnit.Runners', 'RazorEngine', 'LinqToTwitter']
SharpGIS.GZipWebClient: ['sharpcompress', 'Noemax.Compression', 'SharpZipLib', 'ImageResizer.Plugins.BatchZipper', 'ImageResizer']
AForge.Genetic: ['System.Threading.Tasks', 'Selenium.Support', 'Microsoft.Web.Administration', 'AForge.Vision', 'must.common']
GroupControls: ['EnterpriseLibrary.Validation.Integration.WinForms', 'NExtra.WinForms', 'MvcCheckBoxList', 'Aspose.Pdf', 'Aspose.BarCode']
NHibernate.NLog: ['NHibernate', 'NHibernate.Envers', 'NHibernate.Validator', 'NLog.Schema', 'NLog.Config']
AboditNLPWordnet: ['AboditNLP', 'AboditUnits', 'Chronic', 'NaturalSpec', 'CS-Script']
elmah.sqlservercompact: ['elmah.corelibrary', 'EntityFramework.SqlServerCompact', 'ServiceStack.Logging.Elmah', 'Elmah.MVC', 'elmah.sqlserver']
HttpHelper: ['System.Net.Http', 'Nito.AsyncEx', 'RestSharp', 'Dhgms.TplHelper', 'System.Threading.Tasks']
loggr-dotnet: ['loggr-log4net', 'DotNet.Highcharts', 'Microsoft.Web.Administration', 'Microsoft.SqlServer.Types', 'encog-dotnet-core']
TimeSpan2: ['Moment.js', 'libphonenumber-csharp', 'ncrontab', 'CommandLineParser', 'RazorEngine']
FubuMVC.Razor: ['FubuMVC.Spark', 'FubuMVC.Diagnostics', 'RazorEngine', 'FubuMVC.Validation', 'Nancy.Viewengines.Razor']
SisoDb: ['SisoDb.Sql2008', 'SisoDb.SqlCe4', 'SisoDb.MsMemoryCache', 'SisoDb.Sql2012', 'ServiceStack.OrmLite.SqlServer']
SharpArch.Testing.NUnit: ['NUnit', 'NUnit.Runners', 'SpecFlow.NUnit', 'Testing.Commons.NUnit', 'FsUnit']
MarrDataMapper: ['Cassette.Views', 'RazorGenerator.Mvc', 'Backbone.js', 'I18N', 'RazorGenerator.Testing']
NConfig: ['NLog.Config', 'ZXing.Net', 'ImageResizer.Plugins.PrettyGifs', 'Excel-DNA', 'XAct.Configuration']
jayrock: ['CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'Newtonsoft.Json', 'Unity.WebAPI', 'Aspose.Email']
yepnope.js: ['RequireJS', 'Bundler', 'Modernizr', 'Sammy.js', 'Handlebars.js']
log4net.samples.rollingfileappender: ['log4net', 'Castle.Core-log4net', 'Ninject.Extensions.Logging.Log4net', 'ServiceStack.Logging.Log4Net', 'Rebus.Log4Net']
xmlrpcnet-server: ['xmlrpcnet', 'ServiceStack.OrmLite.SqlServer', 'NuGet.Server', 'protobuf-net', 'SymbolSource.Server.Basic']
specwatchr: ['psake', 'NUnit', 'NUnit.Runners', 'SpecFlow.NUnit', 'SassAndCoffee.Ruby']
MvcMembership: ['MvcMembership.Mvc', 'Lib.Web.Mvc', 'Lucene.Net', 'MvcMailer', 'AjaxControlToolkit']
DynamicImage: ['Aspose.Pdf', 'CSLA-ASP.NET', 'ASP.NET_MVVM_Excalibur', 'CodeCarvings.Piczard', 'd3']
Ninject.Web.Mvc.FluentValidation: ['Catel.Extensions.FluentValidation', 'Ninject', 'Ninject.Extensions.Conventions', 'Ninject.Extensions.NamedScope', 'Ninject.Extensions.Wcf']
AppBarUtils: ['Unity.Interception', 'Inedo.BuildMaster.SDK', 'Atlassian.SDK', 'd3', 'Soac.Sdk']
Simple.Data.RawSql: ['dotNetRDF.Query.FullText', 'Catel.Extensions.Controls', 'xunit.extensions', 'Catel.Extensions.Prism', 'Catel.Extensions.FluentValidation']
DoddleReport.iTextSharp: ['iTextSharp', 'iTextSharp-LGPL', 'DoddleReport', 'Aspose.Pdf', 'PDFsharp']
Simple.Data.OData: ['datajs', 'Linq2Rest', 'OData.Helper', 'OQuery.NET', 'ODataNullPropagationVisitor']
CassiniDev: ['Nancy.Hosting.Self', 'Nancy.Hosting.Aspnet', 'Nancy.Hosting.Wcf', 'Microsoft.SqlServer.Types', 'NUnit.Runners']
csharp-cloudfiles: ['Mono.CSharp', 'BouncyCastle', 'WindowsAzure.ServiceBus', 'HtmlAgilityPack', 'CsvHelper']
RxJS-Bridges-jQuery: ['RxJS-Bridges-HTML', 'RxJS-Main', 'RxJS-Time', 'RxJS-Testing', 'RxJS-Aggregates']
Google.ProtocolBuffersLite: ['Google.ProtocolBuffers', 'protobuf-net', 'libphonenumber-csharp', 'protobuf-net-data', 'Google.ProtocolBuffers.Rpc']
MahApps.Metro.Resources.Standalone: ['MahApps.Metro.Resources', 'XAct.Resources', 'MahApps.Metro', 'EmbeddedResourceVirtualPathProvider', 'netfx-System.StringResources']
Brevity: ['Agatha-rrsl', 'Lokad.Cloud.Storage', 'NValidator', 'FaceSharp', 'TeamCity.ServiceMessages']
Bddify: ['FluentAssertions', 'Xbehave', 'Pester', 'nspec', 'Wolfpack.Core.Testing']
Bootstrapper.StructureMap: ['Nancy.Bootstrappers.StructureMap', 'structuremap', 'Rebus.StructureMap', 'NServiceBus.StructureMap', 'MassTransit.StructureMap']
Spring.Data.NHibernate32: ['NServiceBus.Interfaces', 'Essential.Diagnostics', 'SharpArch.Domain', 'SharpArch.NHibernate', 'Fluency']
Atlas: ['Rhino.ServiceBus.Host', 'EdgeRunner', 'Dino.EntityFramework', 'NuGet.Server', 'CommonServiceLocator']
