authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Proyecto 26,2017-10-20T07:57:25.34Z,47,182,"Simple HTTP and REST client for Unity based on Promises, also support Callbacks!",Proyecto26.RestClient,False,2018-03-04T23:25:51.343+00:00,True,False,,"Unity,Promises,Http,Rest,http-client,HttpClient,rest-client,RestClient,Request",557,False,1.2.0
European Commission (Eurostat),2017-10-20T07:57:08.81Z,36,182,SDMX Structural Metadata persistence plugin forSDMX RI WS based on Mapping Store,Estat.Sri.Ws.StructurePersistance,False,2018-03-15T21:30:28.563+00:00,True,False,An SDMX Structural metadata persistence plugin for SDMX RI WS that store structural metadata in Mapping Store DB.,"SDMX,SdmxSource,ESTAT",809,False,6.5.1
E-iceblue,2017-10-20T07:59:05.817Z,25,182,"Spire.PDFViewer is an easy-to-use and reliable .NET PDF Viewer component. With Spire.PDFViewer, developers can create any WinForms application to open, view and print PDF document in C# and Visual Basic on .NET(2.0, 3.5, 4.0 and 4.0 ClientProfile). 

Open and View

Spire.PDFViewer for .NET can open and view PDF/A-1B, PDF/X1A and even encrypted document. 

When viewing, developers can view with zoom in/out, page up/down, moving to the first/last page or fitting page/width. Also, hand tool is available.

Elements

Spire.PDFViewer for .NET supports kinds of PDF fonts, including TrueType, Type0, Type1, Type3, OpenType and CJK font. It also support hyperlinks, DeviceN color space and JPEG2000, DCT, CCITT Fax Image format in PDF.

Print

Spire.PDFViewer enables developers to print PDF document and supports page setup before printing, such as margins, page orientation, page size etc. Also, developers can choose specified one page, current page, mulitple pages or all pages to print.

PDF to Image

Spire.PDFViewer for .NET enables developers to save PDF pages(specified one, current page, mulitple pages, all pages) to image formats(.bmp, .png, .jpeg).",Spire.PDFViewer,False,2018-03-26T08:24:03.017+00:00,True,False,"Spire.PDFViewer is a professional .NET PDF Viewer component. It enables developers to open, view and print PDF document in C# and Visual Basic.",".NET,View,PDF,C#,VB.NET",9079,False,2.12.38
European Commission (Eurostat),2017-10-20T07:56:52.42Z,36,182,A SDMX RI Plugin for retrieving data and structural metadata using the Mapping Store,Estat.Sri.Ws.Retrievers,False,2018-03-15T21:30:15.86+00:00,True,False,An SDMX Structural metadata and data retrival plugin for SDMX RI WS that uses the Mapping Store DB.,"SDMX,SdmxSource,ESTAT",851,False,6.5.1
European Commission (Eurostat),2017-10-20T07:56:36.763Z,36,182,"SDMX REST compliant WCF class library, part of SDMX RI Web Service",Estat.Sri.Ws.Rest,False,2018-03-15T21:30:02.767+00:00,True,False,"SDMX REST compliant WCF class library, used in SDMX RI Web Service.","SDMX,SdmxSource,ESTAT",813,False,6.5.1
European Commission (Eurostat),2017-10-20T07:54:48.743Z,36,182,Store SDMX Artefacts into a SDMX-RI Mapping Store database. This library provides an implementation of the IStructurePersistenceManager interface from SdmxSource.,Estat.Sri.Sdmx.MappingStore.Store,False,2018-03-15T21:27:52.673+00:00,True,False,,"SDMX,SDMX-RI,MappingStore",447,False,1.5.1
European Commission (Eurostat),2017-10-20T07:56:21.483Z,36,182,A WCF REST service for retrieving OAuth2 Access Token,Estat.Sri.Ws.LoginService,False,2018-03-15T21:29:36.593+00:00,True,False,A WCF based REST service for providing an OAuth2 access token.,"SDMX,SdmxSource,ESTAT",801,False,6.5.1
Eurostat,2017-10-20T07:55:50.847Z,36,182,This is SDMX RI default format plug-in for the SDMX RI Web Service. It uses SdmxSource data and structure writers.,Estat.Sri.Ws.Format.Sdmx,False,2018-03-15T21:29:10.033+00:00,True,False,An SDMX output format plugin. It supports SDMX v2.0 and SDMX v2.1 formats. Also it supports CSV output.,"SDMX,SdmxSource,ESTAT",794,False,6.5.1
European Commission (Eurostat),2017-10-20T07:55:20.723Z,36,182,A SDMX dataflow authorization plugin for SDMX RI WS,Estat.Sri.Ws.Authorization.MappingStore,False,2018-03-15T21:28:45.033+00:00,True,False,An SDMX dataflow based authorization plugin for SDMX RI Web Service using Mapping Store DB.,"SDMX,SdmxSource,ESTAT",751,False,6.5.1
European Commission (Eurostat),2017-10-20T07:56:05.907Z,36,182,A SDMX Header template plugin for SDMX RI WS that retrieves the header template information from Web.Config,Estat.Sri.Ws.Header.Default,False,2018-03-15T21:29:23.08+00:00,True,False,A SDMX Header template plugin which generates an SDMX Header from configuration in Web.Config .,"SDMX,SdmxSource,ESTAT",1265,False,6.5.1
