authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Dmitry Razumikhin,2015-11-08T16:01:17.207Z,43209,894,Fajro.Timers.FlexTimer Class Library,Fajro.Timers.FlexTimer,True,1899-12-31T16:00:00-08:00,False,False,,,-1,False,0.1.0-beta-build49
Administrator,2015-11-09T03:44:35.503Z,610,893,Extreme.Db.Oracle,Extreme.Db.Oracle,False,2016-08-17T23:14:06.997-07:00,True,False,,,3349,False,1.0.1
Erik Öjebo,2015-11-08T21:20:24.053Z,866,894,A wrapper for IWebDriver implementations to increase the robustness of the tests,SeleniumShield.Driver,False,2015-12-06T02:50:09.73-08:00,True,False,,,2041,False,0.1.5790.40166
JockHartvig,2015-11-08T18:42:04.077Z,888,894,Description,Pixi-DotNet-ClassLibrary,False,2015-11-14T20:08:00.977+00:00,True,False,,,1160,False,1.0.1.35226
Vyacheslav Volkov,2015-11-04T10:33:26.17Z,333,898,Extension for Autofac providing integration with Mugen MVVM Toolkit.,MugenMvvmToolkit.AutofacContainer,False,2017-05-22T09:34:55.967-07:00,True,False,,"mugen,mvvm,toolkit,binding,wpf,winforms,android,windows,phone,winrt,cross,platform,ios,di,ioc",19325,False,5.0.0
James Croft,2015-11-08T21:25:17.66Z,43209,894,A collection of common .NET components for use with Croft.Core.UWP and to use in personal .NET projects.,Croft.Core.Common,False,1899-12-31T16:00:00-08:00,False,False,,"UWP,Windows10,Core,NET,Common",-1,False,1.0.0
JockHartvig,2015-11-07T21:43:35.917Z,888,895,Description,Pixi-DotNet-ClassLibrary,False,2015-11-14T20:08:00.977+00:00,True,False,,,1160,False,1.0.0
Damien Dennehy,2015-11-09T00:39:33.493Z,383,893,C# implementation of Imgur's v3 API. Supports Imgur's free and Mashape's commercial API endpoints.,Imgur.API,True,2017-04-02T16:02:33.083+00:00,True,False,,"imgur,api,imgur.api,mashape,imgur.mashape",8108,False,3.1.0-alpha1
Mark Junker,2015-11-08T21:43:39.587Z,410,894,"This library contains the GZIP and Deflate content encoding handlers.

Supported Platforms:
- .NET Framework 4
- .NET for Windows Store apps
- .NET Native for Windows Store apps
- Windows Phone 8
- Windows Phone 8.1
- Silverlight 5
- Xamarin Android
- Xamarin iOS / MonoTouch
- Portable Class Libraries",FubarCoder.RestSharp.Portable.Encodings,True,2017-03-06T06:30:43.11-08:00,True,False,Library that will contain some standard Content-Encoding handlers,"PCL,RestSharp,portable,encoding,gzip",20714,True,3.0.0-beta11
Cristian Libardo,2015-11-08T23:35:46.647Z,312,894,"Dinamico is a template pack for N2 CMS that uses MVC4/Razor. This is immediately usable templates built upon the N2 CMS framework. N2 CMS is a lightweight CMS library that can be used as is, or in combination with many features out of the box using template pack for MVC2, MVC3/razor or WebForms.",N2CMS.Dinamico,False,2017-06-12T12:33:38.14-07:00,True,False,,"N2,CMS",29521,False,2.9.0.1
Qsys Sverige AB,2015-11-08T18:03:10.293Z,60,894,QuickPick One Database assembly server component,QuickPickOneCLR,False,2018-02-19T10:36:42.787+00:00,True,False,,"Apollo,Apollo13,Quickpick,Qsys",88457,False,1.0.15287.29
ParkitectNexus,2015-11-09T00:02:37.81Z,715,893,Read data from Parkitect Assets,ParkitectNexus.AssetMagic,False,2016-05-05T02:38:43.33-07:00,True,False,,"Parkitect,Nexus,ParkitectNexus,Extract,Data,Savegame,Blueprint",1322,False,0.1.0
Frozen Mountain Software,2015-11-09T04:33:10.143Z,48,893,A client-side library for .NET that extends WebSync to provide notifications when clients subscribe to or unsubscribe from a channel. (Community Edition),FM.WebSync.Subscribers,False,2018-03-03T21:28:40.393+00:00,True,False,,"WebSync,Client,Subscribers,Extension,HTTP,Push,Comet,Reverse,Ajax,.NET",15333,False,4.8.2
